game_group_identifier,pokemon_species_identifier,language_identifier,name
bw,silcoon,en,Silcoon
bw,silcoon,fr,Armulys
bw,silcoon,it,Silcoon
bw,silcoon,de,Schaloko
bw,silcoon,es,Silcoon
bw,silcoon,ko,실쿤
bw,beautifly,jp-kana,アゲハント
bw,beautifly,jp-kanji,アゲハント
bw,beautifly,en,Beautifly
bw,beautifly,fr,Charmillon
bw,beautifly,it,Beautifly
bw,beautifly,de,Papinella
bw,beautifly,es,Beautifly
bw,beautifly,ko,뷰티플라이
bw,cascoon,jp-kana,マユルド
bw,cascoon,jp-kanji,マユルド
bw,cascoon,en,Cascoon
bw,cascoon,fr,Blindalys
bw,cascoon,it,Cascoon
bw,cascoon,de,Panekon
bw,cascoon,es,Cascoon
bw,cascoon,ko,카스쿤
bw,dustox,jp-kana,ドクケイル
bw,dustox,jp-kanji,ドクケイル
bw,dustox,en,Dustox
bw,dustox,fr,Papinox
bw,dustox,it,Dustox
bw,dustox,de,Pudox
bw,dustox,es,Dustox
bw,dustox,ko,독케일
bw,lotad,jp-kana,ハスボー
bw,lotad,jp-kanji,ハスボー
bw,lotad,en,Lotad
bw,lotad,fr,Nénupiot
bw,lotad,it,Lotad
bw,lotad,de,Loturzel
bw,lotad,es,Lotad
bw,lotad,ko,연꽃몬
bw,lombre,jp-kana,ハスブレロ
bw,lombre,jp-kanji,ハスブレロ
bw,lombre,en,Lombre
bw,lombre,fr,Lombre
bw,lombre,it,Lombre
bw,lombre,de,Lombrero
bw,lombre,es,Lombre
bw,lombre,ko,로토스
bw,ludicolo,jp-kana,ルンパッパ
bw,ludicolo,jp-kanji,ルンパッパ
bw,ludicolo,en,Ludicolo
bw,ludicolo,fr,Ludicolo
bw,ludicolo,it,Ludicolo
bw,ludicolo,de,Kappalores
bw,ludicolo,es,Ludicolo
bw,ludicolo,ko,로파파
bw,seedot,jp-kana,タネボー
bw,seedot,jp-kanji,タネボー
bw,seedot,en,Seedot
bw,seedot,fr,Grainipiot
bw,seedot,it,Seedot
bw,seedot,de,Samurzel
bw,seedot,es,Seedot
bw,seedot,ko,도토링
bw,nuzleaf,jp-kana,コノハナ
bw,nuzleaf,jp-kanji,コノハナ
bw,nuzleaf,en,Nuzleaf
bw,nuzleaf,fr,Pifeuil
bw,nuzleaf,it,Nuzleaf
bw,nuzleaf,de,Blanas
bw,nuzleaf,es,Nuzleaf
bw,nuzleaf,ko,잎새코
bw,shiftry,jp-kana,ダーテング
bw,shiftry,jp-kanji,ダーテング
bw,shiftry,en,Shiftry
bw,shiftry,fr,Tengalice
bw,shiftry,it,Shiftry
bw,shiftry,de,Tengulist
bw,shiftry,es,Shiftry
bw,shiftry,ko,다탱구
bw,taillow,jp-kana,スバメ
bw,taillow,jp-kanji,スバメ
bw,taillow,en,Taillow
bw,taillow,fr,Nirondelle
bw,taillow,it,Taillow
bw,taillow,de,Schwalbini
bw,taillow,es,Taillow
bw,taillow,ko,테일로
bw,swellow,jp-kana,オオスバメ
bw,swellow,jp-kanji,オオスバメ
bw,swellow,en,Swellow
bw,swellow,fr,Hélédelle
bw,swellow,it,Swellow
bw,swellow,de,Schwalboss
bw,swellow,es,Swellow
bw,swellow,ko,스왈로
bw,wingull,jp-kana,キャモメ
bw,wingull,jp-kanji,キャモメ
bw,wingull,en,Wingull
bw,wingull,fr,Goélise
bw,wingull,it,Wingull
bw,wingull,de,Wingull
bw,wingull,es,Wingull
bw,wingull,ko,갈모매
bw,pelipper,jp-kana,ペリッパー
bw,pelipper,jp-kanji,ペリッパー
bw,pelipper,en,Pelipper
bw,pelipper,fr,Bekipan
bw,pelipper,it,Pelipper
bw,pelipper,de,Pelipper
bw,pelipper,es,Pelipper
bw,pelipper,ko,패리퍼
bw,ralts,jp-kana,ラルトス
bw,ralts,jp-kanji,ラルトス
bw,ralts,en,Ralts
bw,ralts,fr,Tarsal
bw,ralts,it,Ralts
bw,ralts,de,Trasla
bw,ralts,es,Ralts
bw,ralts,ko,랄토스
bw,kirlia,jp-kana,キルリア
bw,kirlia,jp-kanji,キルリア
bw,kirlia,en,Kirlia
bw,kirlia,fr,Kirlia
bw,kirlia,it,Kirlia
bw,kirlia,de,Kirlia
bw,kirlia,es,Kirlia
bw,kirlia,ko,킬리아
bw,gardevoir,jp-kana,サーナイト
bw,gardevoir,jp-kanji,サーナイト
bw,gardevoir,en,Gardevoir
bw,gardevoir,fr,Gardevoir
bw,gardevoir,it,Gardevoir
bw,gardevoir,de,Guardevoir
bw,gardevoir,es,Gardevoir
bw,gardevoir,ko,가디안
bw,surskit,jp-kana,アメタマ
bw,surskit,jp-kanji,アメタマ
bw,surskit,en,Surskit
bw,surskit,fr,Arakdo
bw,surskit,it,Surskit
bw,surskit,de,Gehweiher
bw,surskit,es,Surskit
bw,surskit,ko,비구술
bw,masquerain,jp-kana,アメモース
bw,masquerain,jp-kanji,アメモース
bw,masquerain,en,Masquerain
bw,masquerain,fr,Maskadra
bw,masquerain,it,Masquerain
bw,masquerain,de,Maskeregen
bw,masquerain,es,Masquerain
bw,masquerain,ko,비나방
bw,shroomish,jp-kana,キノココ
bw,shroomish,jp-kanji,キノココ
bw,shroomish,en,Shroomish
bw,shroomish,fr,Balignon
bw,shroomish,it,Shroomish
bw,shroomish,de,Knilz
bw,shroomish,es,Shroomish
bw,shroomish,ko,버섯꼬
bw,breloom,jp-kana,キノガッサ
bw,breloom,jp-kanji,キノガッサ
bw,breloom,en,Breloom
bw,breloom,fr,Chapignon
bw,breloom,it,Breloom
bw,breloom,de,Kapilz
bw,breloom,es,Breloom
bw,breloom,ko,버섯모
bw,slakoth,jp-kana,ナマケロ
bw,slakoth,jp-kanji,ナマケロ
bw,slakoth,en,Slakoth
bw,slakoth,fr,Parecool
bw,slakoth,it,Slakoth
bw,slakoth,de,Bummelz
bw,slakoth,es,Slakoth
bw,slakoth,ko,게을로
bw,vigoroth,jp-kana,ヤルキモノ
bw,vigoroth,jp-kanji,ヤルキモノ
bw,vigoroth,en,Vigoroth
bw,vigoroth,fr,Vigoroth
bw,vigoroth,it,Vigoroth
bw,vigoroth,de,Muntier
bw,vigoroth,es,Vigoroth
bw,vigoroth,ko,발바로
bw,slaking,jp-kana,ケッキング
bw,slaking,jp-kanji,ケッキング
bw,slaking,en,Slaking
bw,slaking,fr,Monaflèmit
bw,slaking,it,Slaking
bw,slaking,de,Letarking
bw,slaking,es,Slaking
bw,slaking,ko,게을킹
bw,nincada,jp-kana,ツチニン
bw,nincada,jp-kanji,ツチニン
bw,nincada,en,Nincada
bw,nincada,fr,Ningale
bw,nincada,it,Nincada
bw,nincada,de,Nincada
bw,nincada,es,Nincada
bw,nincada,ko,토중몬
bw,ninjask,jp-kana,テッカニン
bw,ninjask,jp-kanji,テッカニン
bw,ninjask,en,Ninjask
bw,ninjask,fr,Ninjask
bw,ninjask,it,Ninjask
bw,ninjask,de,Ninjask
bw,ninjask,es,Ninjask
bw,ninjask,ko,아이스크
bw,shedinja,jp-kana,ヌケニン
bw,shedinja,jp-kanji,ヌケニン
bw,shedinja,en,Shedinja
bw,shedinja,fr,Munja
bw,shedinja,it,Shedinja
bw,shedinja,de,Ninjatom
bw,shedinja,es,Shedinja
bw,shedinja,ko,껍질몬
bw,whismur,jp-kana,ゴニョニョ
bw,whismur,jp-kanji,ゴニョニョ
bw,whismur,en,Whismur
bw,whismur,fr,Chuchmur
bw,whismur,it,Whismur
bw,whismur,de,Flurmel
bw,whismur,es,Whismur
bw,whismur,ko,소곤룡
bw,loudred,jp-kana,ドゴーム
bw,loudred,jp-kanji,ドゴーム
bw,loudred,en,Loudred
bw,loudred,fr,Ramboum
bw,loudred,it,Loudred
bw,loudred,de,Krakeelo
bw,loudred,es,Loudred
bw,loudred,ko,노공룡
bw,exploud,jp-kana,バクオング
bw,exploud,jp-kanji,バクオング
bw,exploud,en,Exploud
bw,exploud,fr,Brouhabam
bw,exploud,it,Exploud
bw,exploud,de,Krawumms
bw,exploud,es,Exploud
bw,exploud,ko,폭음룡
bw,makuhita,jp-kana,マクノシタ
bw,makuhita,jp-kanji,マクノシタ
bw,makuhita,en,Makuhita
bw,makuhita,fr,Makuhita
bw,makuhita,it,Makuhita
bw,makuhita,de,Makuhita
bw,makuhita,es,Makuhita
bw,makuhita,ko,마크탕
bw,hariyama,jp-kana,ハリテヤマ
bw,hariyama,jp-kanji,ハリテヤマ
bw,hariyama,en,Hariyama
bw,hariyama,fr,Hariyama
bw,hariyama,it,Hariyama
bw,hariyama,de,Hariyama
bw,hariyama,es,Hariyama
bw,hariyama,ko,하리뭉
bw,azurill,jp-kana,ルリリ
bw,azurill,jp-kanji,ルリリ
bw,azurill,en,Azurill
bw,azurill,fr,Azurill
bw,azurill,it,Azurill
bw,azurill,de,Azurill
bw,azurill,es,Azurill
bw,azurill,ko,루리리
bw,nosepass,jp-kana,ノズパス
bw,nosepass,jp-kanji,ノズパス
bw,nosepass,en,Nosepass
bw,nosepass,fr,Tarinor
bw,nosepass,it,Nosepass
bw,nosepass,de,Nasgnet
bw,nosepass,es,Nosepass
bw,nosepass,ko,코코파스
bw,skitty,jp-kana,エネコ
bw,skitty,jp-kanji,エネコ
bw,skitty,en,Skitty
bw,skitty,fr,Skitty
bw,skitty,it,Skitty
bw,skitty,de,Eneco
bw,skitty,es,Skitty
bw,skitty,ko,에나비
bw,delcatty,jp-kana,エネコロロ
bw,delcatty,jp-kanji,エネコロロ
bw,delcatty,en,Delcatty
bw,delcatty,fr,Delcatty
bw,delcatty,it,Delcatty
bw,delcatty,de,Enekoro
bw,delcatty,es,Delcatty
bw,delcatty,ko,델케티
bw,sableye,jp-kana,ヤミラミ
bw,sableye,jp-kanji,ヤミラミ
bw,sableye,en,Sableye
bw,sableye,fr,Ténéfix
bw,sableye,it,Sableye
bw,sableye,de,Zobiris
bw,sableye,es,Sableye
bw,sableye,ko,깜까미
bw,mawile,jp-kana,クチート
bw,mawile,jp-kanji,クチート
bw,mawile,en,Mawile
bw,mawile,fr,Mysdibule
bw,mawile,it,Mawile
bw,mawile,de,Flunkifer
bw,mawile,es,Mawile
bw,mawile,ko,입치트
bw,aron,jp-kana,ココドラ
bw,aron,jp-kanji,ココドラ
bw,aron,en,Aron
bw,aron,fr,Galekid
bw,aron,it,Aron
bw,aron,de,Stollunior
bw,aron,es,Aron
bw,aron,ko,가보리
bw,lairon,jp-kana,コドラ
bw,lairon,jp-kanji,コドラ
bw,lairon,en,Lairon
bw,lairon,fr,Galegon
bw,lairon,it,Lairon
bw,lairon,de,Stollrak
bw,lairon,es,Lairon
bw,lairon,ko,갱도라
bw,aggron,jp-kana,ボスゴドラ
bw,aggron,jp-kanji,ボスゴドラ
bw,aggron,en,Aggron
bw,aggron,fr,Galeking
bw,aggron,it,Aggron
bw,aggron,de,Stolloss
bw,aggron,es,Aggron
bw,aggron,ko,보스로라
bw,meditite,jp-kana,アサナン
bw,meditite,jp-kanji,アサナン
bw,meditite,en,Meditite
bw,meditite,fr,Méditikka
bw,meditite,it,Meditite
bw,meditite,de,Meditie
bw,meditite,es,Meditite
bw,meditite,ko,요가랑
bw,medicham,jp-kana,チャーレム
bw,medicham,jp-kanji,チャーレム
bw,medicham,en,Medicham
bw,medicham,fr,Charmina
bw,medicham,it,Medicham
bw,medicham,de,Meditalis
bw,medicham,es,Medicham
bw,medicham,ko,요가램
bw,electrike,jp-kana,ラクライ
bw,electrike,jp-kanji,ラクライ
bw,electrike,en,Electrike
bw,electrike,fr,Dynavolt
bw,electrike,it,Electrike
bw,electrike,de,Frizelbliz
bw,electrike,es,Electrike
bw,electrike,ko,썬더라이
bw,manectric,jp-kana,ライボルト
bw,manectric,jp-kanji,ライボルト
bw,manectric,en,Manectric
bw,manectric,fr,Élecsprint
bw,manectric,it,Manectric
bw,manectric,de,Voltenso
bw,manectric,es,Manectric
bw,manectric,ko,썬더볼트
bw,plusle,jp-kana,プラスル
bw,plusle,jp-kanji,プラスル
bw,plusle,en,Plusle
bw,plusle,fr,Posipi
bw,plusle,it,Plusle
bw,plusle,de,Plusle
bw,plusle,es,Plusle
bw,plusle,ko,플러시
bw,minun,jp-kana,マイナン
bw,minun,jp-kanji,マイナン
bw,minun,en,Minun
bw,minun,fr,Négapi
bw,minun,it,Minun
bw,minun,de,Minun
bw,minun,es,Minun
bw,minun,ko,마이농
bw,volbeat,jp-kana,バルビート
bw,volbeat,jp-kanji,バルビート
bw,volbeat,en,Volbeat
bw,volbeat,fr,Muciole
bw,volbeat,it,Volbeat
bw,volbeat,de,Volbeat
bw,volbeat,es,Volbeat
bw,volbeat,ko,볼비트
bw,illumise,jp-kana,イルミーゼ
bw,illumise,jp-kanji,イルミーゼ
bw,illumise,en,Illumise
bw,illumise,fr,Lumivole
bw,illumise,it,Illumise
bw,illumise,de,Illumise
bw,illumise,es,Illumise
bw,illumise,ko,네오비트
bw,roselia,jp-kana,ロゼリア
bw,roselia,jp-kanji,ロゼリア
bw,roselia,en,Roselia
bw,roselia,fr,Rosélia
bw,roselia,it,Roselia
bw,roselia,de,Roselia
bw,roselia,es,Roselia
bw,roselia,ko,로젤리아
bw,gulpin,jp-kana,ゴクリン
bw,gulpin,jp-kanji,ゴクリン
bw,gulpin,en,Gulpin
bw,gulpin,fr,Gloupti
bw,gulpin,it,Gulpin
bw,gulpin,de,Schluppuck
bw,gulpin,es,Gulpin
bw,gulpin,ko,꼴깍몬
bw,swalot,jp-kana,マルノーム
bw,swalot,jp-kanji,マルノーム
bw,swalot,en,Swalot
bw,swalot,fr,Avaltout
bw,swalot,it,Swalot
bw,swalot,de,Schlukwech
bw,swalot,es,Swalot
bw,swalot,ko,꿀꺽몬
bw,carvanha,jp-kana,キバニア
bw,carvanha,jp-kanji,キバニア
bw,carvanha,en,Carvanha
bw,carvanha,fr,Carvanha
bw,carvanha,it,Carvanha
bw,carvanha,de,Kanivanha
bw,carvanha,es,Carvanha
bw,carvanha,ko,샤프니아
bw,sharpedo,jp-kana,サメハダー
bw,sharpedo,jp-kanji,サメハダー
bw,sharpedo,en,Sharpedo
bw,sharpedo,fr,Sharpedo
bw,sharpedo,it,Sharpedo
bw,sharpedo,de,Tohaido
bw,sharpedo,es,Sharpedo
bw,sharpedo,ko,샤크니아
bw,wailmer,jp-kana,ホエルコ
bw,wailmer,jp-kanji,ホエルコ
bw,wailmer,en,Wailmer
bw,wailmer,fr,Wailmer
bw,wailmer,it,Wailmer
bw,wailmer,de,Wailmer
bw,wailmer,es,Wailmer
bw,wailmer,ko,고래왕자
bw,wailord,jp-kana,ホエルオー
bw,wailord,jp-kanji,ホエルオー
bw,wailord,en,Wailord
bw,wailord,fr,Wailord
bw,wailord,it,Wailord
bw,wailord,de,Wailord
bw,wailord,es,Wailord
bw,wailord,ko,고래왕
bw,numel,jp-kana,ドンメル
bw,numel,jp-kanji,ドンメル
bw,numel,en,Numel
bw,numel,fr,Chamallot
bw,numel,it,Numel
bw,numel,de,Camaub
bw,numel,es,Numel
bw,numel,ko,둔타
bw,camerupt,jp-kana,バクーダ
bw,camerupt,jp-kanji,バクーダ
bw,camerupt,en,Camerupt
bw,camerupt,fr,Camérupt
bw,camerupt,it,Camerupt
bw,camerupt,de,Camerupt
bw,camerupt,es,Camerupt
bw,camerupt,ko,폭타
bw,torkoal,jp-kana,コータス
bw,torkoal,jp-kanji,コータス
bw,torkoal,en,Torkoal
bw,torkoal,fr,Chartor
bw,torkoal,it,Torkoal
bw,torkoal,de,Qurtel
bw,torkoal,es,Torkoal
bw,torkoal,ko,코터스
bw,spoink,jp-kana,バネブー
bw,spoink,jp-kanji,バネブー
bw,spoink,en,Spoink
bw,spoink,fr,Spoink
bw,spoink,it,Spoink
bw,spoink,de,Spoink
bw,spoink,es,Spoink
bw,spoink,ko,피그점프
bw,grumpig,jp-kana,ブーピッグ
bw,grumpig,jp-kanji,ブーピッグ
bw,grumpig,en,Grumpig
bw,grumpig,fr,Groret
bw,grumpig,it,Grumpig
bw,grumpig,de,Groink
bw,grumpig,es,Grumpig
bw,grumpig,ko,피그킹
bw,spinda,jp-kana,パッチール
bw,spinda,jp-kanji,パッチール
bw,spinda,en,Spinda
bw,spinda,fr,Spinda
bw,spinda,it,Spinda
bw,spinda,de,Pandir
bw,spinda,es,Spinda
bw,spinda,ko,얼루기
bw,trapinch,jp-kana,ナックラー
bw,trapinch,jp-kanji,ナックラー
bw,trapinch,en,Trapinch
bw,trapinch,fr,Kraknoix
bw,trapinch,it,Trapinch
bw,trapinch,de,Knacklion
bw,trapinch,es,Trapinch
bw,trapinch,ko,톱치
bw,vibrava,jp-kana,ビブラーバ
bw,vibrava,jp-kanji,ビブラーバ
bw,vibrava,en,Vibrava
bw,vibrava,fr,Vibraninf
bw,vibrava,it,Vibrava
bw,vibrava,de,Vibrava
bw,vibrava,es,Vibrava
bw,vibrava,ko,비브라바
bw,flygon,jp-kana,フライゴン
bw,flygon,jp-kanji,フライゴン
bw,flygon,en,Flygon
bw,flygon,fr,Libégon
bw,flygon,it,Flygon
bw,flygon,de,Libelldra
bw,flygon,es,Flygon
bw,flygon,ko,플라이곤
bw,cacnea,jp-kana,サボネア
bw,cacnea,jp-kanji,サボネア
bw,cacnea,en,Cacnea
bw,cacnea,fr,Cacnea
bw,cacnea,it,Cacnea
bw,cacnea,de,Tuska
bw,cacnea,es,Cacnea
bw,cacnea,ko,선인왕
bw,cacturne,jp-kana,ノクタス
bw,cacturne,jp-kanji,ノクタス
bw,cacturne,en,Cacturne
bw,cacturne,fr,Cacturne
bw,cacturne,it,Cacturne
bw,cacturne,de,Noktuska
bw,cacturne,es,Cacturne
bw,cacturne,ko,밤선인
bw,swablu,jp-kana,チルット
bw,swablu,jp-kanji,チルット
bw,swablu,en,Swablu
bw,swablu,fr,Tylton
bw,swablu,it,Swablu
bw,swablu,de,Wablu
bw,swablu,es,Swablu
bw,swablu,ko,파비코
bw,altaria,jp-kana,チルタリス
bw,altaria,jp-kanji,チルタリス
bw,altaria,en,Altaria
bw,altaria,fr,Altaria
bw,altaria,it,Altaria
bw,altaria,de,Altaria
bw,altaria,es,Altaria
bw,altaria,ko,파비코리
bw,zangoose,jp-kana,ザングース
bw,zangoose,jp-kanji,ザングース
bw,zangoose,en,Zangoose
bw,zangoose,fr,Mangriff
bw,zangoose,it,Zangoose
bw,zangoose,de,Sengo
bw,zangoose,es,Zangoose
bw,zangoose,ko,쟝고
bw,seviper,jp-kana,ハブネーク
bw,seviper,jp-kanji,ハブネーク
bw,seviper,en,Seviper
bw,seviper,fr,Séviper
bw,seviper,it,Seviper
bw,seviper,de,Vipitis
bw,seviper,es,Seviper
bw,seviper,ko,세비퍼
bw,lunatone,jp-kana,ルナトーン
bw,lunatone,jp-kanji,ルナトーン
bw,lunatone,en,Lunatone
bw,lunatone,fr,Séléroc
bw,lunatone,it,Lunatone
bw,lunatone,de,Lunastein
bw,lunatone,es,Lunatone
bw,lunatone,ko,루나톤
bw,solrock,jp-kana,ソルロック
bw,solrock,jp-kanji,ソルロック
bw,solrock,en,Solrock
bw,solrock,fr,Solaroc
bw,solrock,it,Solrock
bw,solrock,de,Sonnfel
bw,solrock,es,Solrock
bw,solrock,ko,솔록
bw,barboach,jp-kana,ドジョッチ
bw,barboach,jp-kanji,ドジョッチ
bw,barboach,en,Barboach
bw,barboach,fr,Barloche
bw,barboach,it,Barboach
bw,barboach,de,Schmerbe
bw,barboach,es,Barboach
bw,barboach,ko,미꾸리
bw,whiscash,jp-kana,ナマズン
bw,whiscash,jp-kanji,ナマズン
bw,whiscash,en,Whiscash
bw,whiscash,fr,Barbicha
bw,whiscash,it,Whiscash
bw,whiscash,de,Welsar
bw,whiscash,es,Whiscash
bw,whiscash,ko,메깅
bw,corphish,jp-kana,ヘイガニ
bw,corphish,jp-kanji,ヘイガニ
bw,corphish,en,Corphish
bw,corphish,fr,Écrapince
bw,corphish,it,Corphish
bw,corphish,de,Krebscorps
bw,corphish,es,Corphish
bw,corphish,ko,가재군
bw,crawdaunt,jp-kana,シザリガー
bw,crawdaunt,jp-kanji,シザリガー
bw,crawdaunt,en,Crawdaunt
bw,crawdaunt,fr,Colhomard
bw,crawdaunt,it,Crawdaunt
bw,crawdaunt,de,Krebutack
bw,crawdaunt,es,Crawdaunt
bw,crawdaunt,ko,가재장군
bw,baltoy,jp-kana,ヤジロン
bw,baltoy,jp-kanji,ヤジロン
bw,baltoy,en,Baltoy
bw,baltoy,fr,Balbuto
bw,baltoy,it,Baltoy
bw,baltoy,de,Puppance
bw,baltoy,es,Baltoy
bw,baltoy,ko,오뚝군
bw,claydol,jp-kana,ネンドール
bw,claydol,jp-kanji,ネンドール
bw,claydol,en,Claydol
bw,claydol,fr,Kaorine
bw,claydol,it,Claydol
bw,claydol,de,Lepumentas
bw,claydol,es,Claydol
bw,claydol,ko,점토도리
bw,lileep,jp-kana,リリーラ
bw,lileep,jp-kanji,リリーラ
bw,lileep,en,Lileep
bw,lileep,fr,Lilia
bw,lileep,it,Lileep
bw,lileep,de,Liliep
bw,lileep,es,Lileep
bw,lileep,ko,릴링
bw,cradily,jp-kana,ユレイドル
bw,cradily,jp-kanji,ユレイドル
bw,cradily,en,Cradily
bw,cradily,fr,Vacilys
bw,cradily,it,Cradily
bw,cradily,de,Wielie
bw,cradily,es,Cradily
bw,cradily,ko,릴리요
bw,anorith,jp-kana,アノプス
bw,anorith,jp-kanji,アノプス
bw,anorith,en,Anorith
bw,anorith,fr,Anorith
bw,anorith,it,Anorith
bw,anorith,de,Anorith
bw,anorith,es,Anorith
bw,anorith,ko,아노딥스
bw,armaldo,jp-kana,アーマルド
bw,armaldo,jp-kanji,アーマルド
bw,armaldo,en,Armaldo
bw,armaldo,fr,Armaldo
bw,armaldo,it,Armaldo
bw,armaldo,de,Armaldo
bw,armaldo,es,Armaldo
bw,armaldo,ko,아말도
bw,feebas,jp-kana,ヒンバス
bw,feebas,jp-kanji,ヒンバス
bw,feebas,en,Feebas
bw,feebas,fr,Barpau
bw,feebas,it,Feebas
bw,feebas,de,Barschwa
bw,feebas,es,Feebas
bw,feebas,ko,빈티나
bw,milotic,jp-kana,ミロカロス
bw,milotic,jp-kanji,ミロカロス
bw,milotic,en,Milotic
bw,milotic,fr,Milobellus
bw,milotic,it,Milotic
bw,milotic,de,Milotic
bw,milotic,es,Milotic
bw,milotic,ko,밀로틱
bw,castform,jp-kana,ポワルン
bw,castform,jp-kanji,ポワルン
bw,castform,en,Castform
bw,castform,fr,Morphéo
bw,castform,it,Castform
bw,castform,de,Formeo
bw,castform,es,Castform
bw,castform,ko,캐스퐁
bw,kecleon,jp-kana,カクレオン
bw,kecleon,jp-kanji,カクレオン
bw,kecleon,en,Kecleon
bw,kecleon,fr,Kecleon
bw,kecleon,it,Kecleon
bw,kecleon,de,Kecleon
bw,kecleon,es,Kecleon
bw,kecleon,ko,켈리몬
bw,shuppet,jp-kana,カゲボウズ
bw,shuppet,jp-kanji,カゲボウズ
bw,shuppet,en,Shuppet
bw,shuppet,fr,Polichombr
bw,shuppet,it,Shuppet
bw,shuppet,de,Shuppet
bw,shuppet,es,Shuppet
bw,shuppet,ko,어둠대신
bw,banette,jp-kana,ジュペッタ
bw,banette,jp-kanji,ジュペッタ
bw,banette,en,Banette
bw,banette,fr,Branette
bw,banette,it,Banette
bw,banette,de,Banette
bw,banette,es,Banette
bw,banette,ko,다크펫
bw,duskull,jp-kana,ヨマワル
bw,duskull,jp-kanji,ヨマワル
bw,duskull,en,Duskull
bw,duskull,fr,Skelénox
bw,duskull,it,Duskull
bw,duskull,de,Zwirrlicht
bw,duskull,es,Duskull
bw,duskull,ko,해골몽
bw,dusclops,jp-kana,サマヨール
bw,dusclops,jp-kanji,サマヨール
bw,dusclops,en,Dusclops
bw,dusclops,fr,Téraclope
bw,dusclops,it,Dusclops
bw,dusclops,de,Zwirrklop
bw,dusclops,es,Dusclops
bw,dusclops,ko,미라몽
bw,tropius,jp-kana,トロピウス
bw,tropius,jp-kanji,トロピウス
bw,tropius,en,Tropius
bw,tropius,fr,Tropius
bw,tropius,it,Tropius
bw,tropius,de,Tropius
bw,tropius,es,Tropius
bw,tropius,ko,트로피우스
bw,chimecho,jp-kana,チリーン
bw,chimecho,jp-kanji,チリーン
bw,chimecho,en,Chimecho
bw,chimecho,fr,Éoko
bw,chimecho,it,Chimecho
bw,chimecho,de,Palimpalim
bw,chimecho,es,Chimecho
bw,chimecho,ko,치렁
bw,absol,jp-kana,アブソル
bw,absol,jp-kanji,アブソル
bw,absol,en,Absol
bw,absol,fr,Absol
bw,absol,it,Absol
bw,absol,de,Absol
bw,absol,es,Absol
bw,absol,ko,앱솔
bw,wynaut,jp-kana,ソーナノ
bw,wynaut,jp-kanji,ソーナノ
bw,wynaut,en,Wynaut
bw,wynaut,fr,Okéoké
bw,wynaut,it,Wynaut
bw,wynaut,de,Isso
bw,wynaut,es,Wynaut
bw,wynaut,ko,마자
bw,snorunt,jp-kana,ユキワラシ
bw,snorunt,jp-kanji,ユキワラシ
bw,snorunt,en,Snorunt
bw,snorunt,fr,Stalgamin
bw,snorunt,it,Snorunt
bw,snorunt,de,Schneppke
bw,snorunt,es,Snorunt
bw,snorunt,ko,눈꼬마
bw,glalie,jp-kana,オニゴーリ
bw,glalie,jp-kanji,オニゴーリ
bw,glalie,en,Glalie
bw,glalie,fr,Oniglali
bw,glalie,it,Glalie
bw,glalie,de,Firnontor
bw,glalie,es,Glalie
bw,glalie,ko,얼음귀신
bw,spheal,jp-kana,タマザラシ
bw,spheal,jp-kanji,タマザラシ
bw,spheal,en,Spheal
bw,spheal,fr,Obalie
bw,spheal,it,Spheal
bw,spheal,de,Seemops
bw,spheal,es,Spheal
bw,spheal,ko,대굴레오
bw,sealeo,jp-kana,トドグラー
bw,sealeo,jp-kanji,トドグラー
bw,sealeo,en,Sealeo
bw,sealeo,fr,Phogleur
bw,sealeo,it,Sealeo
bw,sealeo,de,Seejong
bw,sealeo,es,Sealeo
bw,sealeo,ko,씨레오
bw,walrein,jp-kana,トドゼルガ
bw,walrein,jp-kanji,トドゼルガ
bw,walrein,en,Walrein
bw,walrein,fr,Kaimorse
bw,walrein,it,Walrein
bw,walrein,de,Walraisa
bw,walrein,es,Walrein
bw,walrein,ko,씨카이저
bw,clamperl,jp-kana,パールル
bw,clamperl,jp-kanji,パールル
bw,clamperl,en,Clamperl
bw,clamperl,fr,Coquiperl
bw,clamperl,it,Clamperl
bw,clamperl,de,Perlu
bw,clamperl,es,Clamperl
bw,clamperl,ko,진주몽
bw,huntail,jp-kana,ハンテール
bw,huntail,jp-kanji,ハンテール
bw,huntail,en,Huntail
bw,huntail,fr,Serpang
bw,huntail,it,Huntail
bw,huntail,de,Aalabyss
bw,huntail,es,Huntail
bw,huntail,ko,헌테일
bw,gorebyss,jp-kana,サクラビス
bw,gorebyss,jp-kanji,サクラビス
bw,gorebyss,en,Gorebyss
bw,gorebyss,fr,Rosabyss
bw,gorebyss,it,Gorebyss
bw,gorebyss,de,Saganabyss
bw,gorebyss,es,Gorebyss
bw,gorebyss,ko,분홍장이
bw,relicanth,jp-kana,ジーランス
bw,relicanth,jp-kanji,ジーランス
bw,relicanth,en,Relicanth
bw,relicanth,fr,Relicanth
bw,relicanth,it,Relicanth
bw,relicanth,de,Relicanth
bw,relicanth,es,Relicanth
bw,relicanth,ko,시라칸
bw,luvdisc,jp-kana,ラブカス
bw,luvdisc,jp-kanji,ラブカス
bw,luvdisc,en,Luvdisc
bw,luvdisc,fr,Lovdisc
bw,luvdisc,it,Luvdisc
bw,luvdisc,de,Liebiskus
bw,luvdisc,es,Luvdisc
bw,luvdisc,ko,사랑동이
bw,bagon,jp-kana,タツベイ
bw,bagon,jp-kanji,タツベイ
bw,bagon,en,Bagon
