item_identifier,language,game_group_from,game_revision_from,game_group_to,game_revision_to,name
tm050,it,rb,,la,,MT50
tm050,de,rb,,la,,TM50
tm050,es,rb,,la,,MT50
tm050,ko,gs,,la,,기술머신50
tm050,zh-simp,sm,,usum,,招式学习器５０
tm050,zh-simp,lgpe,,lgpe,,招式学习器50
tm050,zh-simp,ss,,la,,招式学习器５０
tm050,zh-trad,sm,,usum,,招式學習器５０
tm050,zh-trad,lgpe,,lgpe,,招式學習器50
tm050,zh-trad,ss,,la,,招式學習器５０
tm051,jp-kana,dp,,bdsp,,わざマシン５１
tm051,jp-kanji,bw,,la,,わざマシン５１
tm051,en,dp,,la,,TM51
tm051,fr,dp,,la,,CT51
tm051,it,dp,,la,,MT51
tm051,de,dp,,la,,TM51
tm051,es,dp,,la,,MT51
tm051,ko,dp,,la,,기술머신51
tm051,zh-simp,sm,,usum,,招式学习器５１
tm051,zh-simp,lgpe,,lgpe,,招式学习器51
tm051,zh-simp,ss,,la,,招式学习器５１
tm051,zh-trad,sm,,usum,,招式學習器５１
tm051,zh-trad,lgpe,,lgpe,,招式學習器51
tm051,zh-trad,ss,,la,,招式學習器５１
tm052,jp-kana,dp,,bdsp,,わざマシン５２
tm052,jp-kanji,bw,,la,,わざマシン５２
tm052,en,dp,,la,,TM52
tm052,fr,dp,,la,,CT52
tm052,it,dp,,la,,MT52
tm052,de,dp,,la,,TM52
tm052,es,dp,,la,,MT52
tm052,ko,dp,,la,,기술머신52
tm052,zh-simp,sm,,usum,,招式学习器５２
tm052,zh-simp,lgpe,,lgpe,,招式学习器52
tm052,zh-simp,ss,,la,,招式学习器５２
tm052,zh-trad,sm,,usum,,招式學習器５２
tm052,zh-trad,lgpe,,lgpe,,招式學習器52
tm052,zh-trad,ss,,la,,招式學習器５２
tm053,jp-kana,dp,,bdsp,,わざマシン５３
tm053,jp-kanji,bw,,la,,わざマシン５３
tm053,en,dp,,la,,TM53
tm053,fr,dp,,la,,CT53
tm053,it,dp,,la,,MT53
tm053,de,dp,,la,,TM53
tm053,es,dp,,la,,MT53
tm053,ko,dp,,la,,기술머신53
tm053,zh-simp,sm,,usum,,招式学习器５３
tm053,zh-simp,lgpe,,lgpe,,招式学习器53
tm053,zh-simp,ss,,la,,招式学习器５３
tm053,zh-trad,sm,,usum,,招式學習器５３
tm053,zh-trad,lgpe,,lgpe,,招式學習器53
tm053,zh-trad,ss,,la,,招式學習器５３
tm054,jp-kana,dp,,bdsp,,わざマシン５４
tm054,jp-kanji,bw,,la,,わざマシン５４
tm054,en,dp,,la,,TM54
tm054,fr,dp,,la,,CT54
tm054,it,dp,,la,,MT54
tm054,de,dp,,la,,TM54
tm054,es,dp,,la,,MT54
tm054,ko,dp,,la,,기술머신54
tm054,zh-simp,sm,,usum,,招式学习器５４
tm054,zh-simp,lgpe,,lgpe,,招式学习器54
tm054,zh-simp,ss,,la,,招式学习器５４
tm054,zh-trad,sm,,usum,,招式學習器５４
tm054,zh-trad,lgpe,,lgpe,,招式學習器54
tm054,zh-trad,ss,,la,,招式學習器５４
tm055,jp-kana,dp,,bdsp,,わざマシン５５
tm055,jp-kanji,bw,,la,,わざマシン５５
tm055,en,dp,,la,,TM55
tm055,fr,dp,,la,,CT55
tm055,it,dp,,la,,MT55
tm055,de,dp,,la,,TM55
tm055,es,dp,,la,,MT55
tm055,ko,dp,,la,,기술머신55
tm055,zh-simp,sm,,usum,,招式学习器５５
tm055,zh-simp,lgpe,,lgpe,,招式学习器55
tm055,zh-simp,ss,,la,,招式学习器５５
tm055,zh-trad,sm,,usum,,招式學習器５５
tm055,zh-trad,lgpe,,lgpe,,招式學習器55
tm055,zh-trad,ss,,la,,招式學習器５５
tm056,jp-kana,dp,,bdsp,,わざマシン５６
tm056,jp-kanji,bw,,la,,わざマシン５６
tm056,en,dp,,la,,TM56
tm056,fr,dp,,la,,CT56
tm056,it,dp,,la,,MT56
tm056,de,dp,,la,,TM56
tm056,es,dp,,la,,MT56
tm056,ko,dp,,la,,기술머신56
tm056,zh-simp,sm,,usum,,招式学习器５６
tm056,zh-simp,lgpe,,lgpe,,招式学习器56
tm056,zh-simp,ss,,la,,招式学习器５６
tm056,zh-trad,sm,,usum,,招式學習器５６
tm056,zh-trad,lgpe,,lgpe,,招式學習器56
tm056,zh-trad,ss,,la,,招式學習器５６
tm057,jp-kana,dp,,bdsp,,わざマシン５７
tm057,jp-kanji,bw,,la,,わざマシン５７
tm057,en,dp,,la,,TM57
tm057,fr,dp,,la,,CT57
tm057,it,dp,,la,,MT57
tm057,de,dp,,la,,TM57
tm057,es,dp,,la,,MT57
tm057,ko,dp,,la,,기술머신57
tm057,zh-simp,sm,,usum,,招式学习器５７
tm057,zh-simp,lgpe,,lgpe,,招式学习器57
tm057,zh-simp,ss,,la,,招式学习器５７
tm057,zh-trad,sm,,usum,,招式學習器５７
tm057,zh-trad,lgpe,,lgpe,,招式學習器57
tm057,zh-trad,ss,,la,,招式學習器５７
tm058,jp-kana,dp,,bdsp,,わざマシン５８
tm058,jp-kanji,bw,,la,,わざマシン５８
tm058,en,dp,,la,,TM58
tm058,fr,dp,,la,,CT58
tm058,it,dp,,la,,MT58
tm058,de,dp,,la,,TM58
tm058,es,dp,,la,,MT58
tm058,ko,dp,,la,,기술머신58
tm058,zh-simp,sm,,usum,,招式学习器５８
tm058,zh-simp,lgpe,,lgpe,,招式学习器58
tm058,zh-simp,ss,,la,,招式学习器５８
tm058,zh-trad,sm,,usum,,招式學習器５８
tm058,zh-trad,lgpe,,lgpe,,招式學習器58
tm058,zh-trad,ss,,la,,招式學習器５８
tm059,jp-kana,dp,,bdsp,,わざマシン５９
tm059,jp-kanji,bw,,la,,わざマシン５９
tm059,en,dp,,la,,TM59
tm059,fr,dp,,la,,CT59
tm059,it,dp,,la,,MT59
tm059,de,dp,,la,,TM59
tm059,es,dp,,la,,MT59
tm059,ko,dp,,la,,기술머신59
tm059,zh-simp,sm,,usum,,招式学习器５９
tm059,zh-simp,lgpe,,lgpe,,招式学习器59
tm059,zh-simp,ss,,la,,招式学习器５９
tm059,zh-trad,sm,,usum,,招式學習器５９
tm059,zh-trad,lgpe,,lgpe,,招式學習器59
tm059,zh-trad,ss,,la,,招式學習器５９
tm060,jp-kana,dp,,bdsp,,わざマシン６０
tm060,jp-kanji,bw,,la,,わざマシン６０
tm060,en,dp,,la,,TM60
tm060,fr,dp,,la,,CT60
tm060,it,dp,,la,,MT60
tm060,de,dp,,la,,TM60
tm060,es,dp,,la,,MT60
tm060,ko,dp,,la,,기술머신60
tm060,zh-simp,sm,,usum,,招式学习器６０
tm060,zh-simp,lgpe,,lgpe,,招式学习器60
tm060,zh-simp,ss,,la,,招式学习器６０
tm060,zh-trad,sm,,usum,,招式學習器６０
tm060,zh-trad,lgpe,,lgpe,,招式學習器60
tm060,zh-trad,ss,,la,,招式學習器６０
tm061,jp-kana,dp,,bdsp,,わざマシン６１
tm061,jp-kanji,bw,,la,,わざマシン６１
tm061,en,dp,,la,,TM61
tm061,fr,dp,,la,,CT61
tm061,it,dp,,la,,MT61
tm061,de,dp,,la,,TM61
tm061,es,dp,,la,,MT61
tm061,ko,dp,,la,,기술머신61
tm061,zh-simp,sm,,usum,,招式学习器６１
tm061,zh-simp,lgpe,,lgpe,,招式学习器61
tm061,zh-simp,ss,,la,,招式学习器６１
tm061,zh-trad,sm,,usum,,招式學習器６１
tm061,zh-trad,lgpe,,lgpe,,招式學習器61
tm061,zh-trad,ss,,la,,招式學習器６１
tm062,jp-kana,dp,,bdsp,,わざマシン６２
tm062,jp-kanji,bw,,la,,わざマシン６２
tm062,en,dp,,la,,TM62
tm062,fr,dp,,la,,CT62
tm062,it,dp,,la,,MT62
tm062,de,dp,,la,,TM62
tm062,es,dp,,la,,MT62
tm062,ko,dp,,la,,기술머신62
tm062,zh-simp,sm,,usum,,招式学习器６２
tm062,zh-simp,lgpe,,lgpe,,招式学习器62
tm062,zh-simp,ss,,la,,招式学习器６２
tm062,zh-trad,sm,,usum,,招式學習器６２
tm062,zh-trad,lgpe,,lgpe,,招式學習器62
tm062,zh-trad,ss,,la,,招式學習器６２
tm063,jp-kana,dp,,bdsp,,わざマシン６３
tm063,jp-kanji,bw,,la,,わざマシン６３
tm063,en,dp,,la,,TM63
tm063,fr,dp,,la,,CT63
tm063,it,dp,,la,,MT63
tm063,de,dp,,la,,TM63
tm063,es,dp,,la,,MT63
tm063,ko,dp,,la,,기술머신63
tm063,zh-simp,sm,,usum,,招式学习器６３
tm063,zh-simp,lgpe,,lgpe,,招式学习器63
tm063,zh-simp,ss,,la,,招式学习器６３
tm063,zh-trad,sm,,usum,,招式學習器６３
tm063,zh-trad,lgpe,,lgpe,,招式學習器63
tm063,zh-trad,ss,,la,,招式學習器６３
tm064,jp-kana,dp,,bdsp,,わざマシン６４
tm064,jp-kanji,bw,,la,,わざマシン６４
tm064,en,dp,,la,,TM64
tm064,fr,dp,,la,,CT64
tm064,it,dp,,la,,MT64
tm064,de,dp,,la,,TM64
tm064,es,dp,,la,,MT64
tm064,ko,dp,,la,,기술머신64
tm064,zh-simp,sm,,usum,,招式学习器６４
tm064,zh-simp,lgpe,,lgpe,,招式学习器64
tm064,zh-simp,ss,,la,,招式学习器６４
tm064,zh-trad,sm,,usum,,招式學習器６４
tm064,zh-trad,lgpe,,lgpe,,招式學習器64
tm064,zh-trad,ss,,la,,招式學習器６４
tm065,jp-kana,dp,,bdsp,,わざマシン６５
tm065,jp-kanji,bw,,la,,わざマシン６５
tm065,en,dp,,la,,TM65
tm065,fr,dp,,la,,CT65
tm065,it,dp,,la,,MT65
tm065,de,dp,,la,,TM65
tm065,es,dp,,la,,MT65
tm065,ko,dp,,la,,기술머신65
tm065,zh-simp,sm,,usum,,招式学习器６５
tm065,zh-simp,lgpe,,lgpe,,招式学习器65
tm065,zh-simp,ss,,la,,招式学习器６５
tm065,zh-trad,sm,,usum,,招式學習器６５
tm065,zh-trad,lgpe,,lgpe,,招式學習器65
tm065,zh-trad,ss,,la,,招式學習器６５
tm066,jp-kana,dp,,bdsp,,わざマシン６６
tm066,jp-kanji,bw,,la,,わざマシン６６
tm066,en,dp,,la,,TM66
tm066,fr,dp,,la,,CT66
tm066,it,dp,,la,,MT66
tm066,de,dp,,la,,TM66
tm066,es,dp,,la,,MT66
tm066,ko,dp,,la,,기술머신66
tm066,zh-simp,sm,,usum,,招式学习器６６
tm066,zh-simp,lgpe,,lgpe,,招式学习器66
tm066,zh-simp,ss,,la,,招式学习器６６
tm066,zh-trad,sm,,usum,,招式學習器６６
tm066,zh-trad,lgpe,,lgpe,,招式學習器66
tm066,zh-trad,ss,,la,,招式學習器６６
tm067,jp-kana,dp,,bdsp,,わざマシン６７
tm067,jp-kanji,bw,,la,,わざマシン６７
tm067,en,dp,,la,,TM67
tm067,fr,dp,,la,,CT67
tm067,it,dp,,la,,MT67
tm067,de,dp,,la,,TM67
tm067,es,dp,,la,,MT67
tm067,ko,dp,,la,,기술머신67
tm067,zh-simp,sm,,usum,,招式学习器６７
tm067,zh-simp,lgpe,,lgpe,,招式学习器67
tm067,zh-simp,ss,,la,,招式学习器６７
tm067,zh-trad,sm,,usum,,招式學習器６７
tm067,zh-trad,lgpe,,lgpe,,招式學習器67
tm067,zh-trad,ss,,la,,招式學習器６７
tm068,jp-kana,dp,,bdsp,,わざマシン６８
tm068,jp-kanji,bw,,la,,わざマシン６８
tm068,en,dp,,la,,TM68
tm068,fr,dp,,la,,CT68
tm068,it,dp,,la,,MT68
tm068,de,dp,,la,,TM68
tm068,es,dp,,la,,MT68
tm068,ko,dp,,la,,기술머신68
tm068,zh-simp,sm,,usum,,招式学习器６８
tm068,zh-simp,lgpe,,lgpe,,招式学习器68
tm068,zh-simp,ss,,la,,招式学习器６８
tm068,zh-trad,sm,,usum,,招式學習器６８
tm068,zh-trad,lgpe,,lgpe,,招式學習器68
tm068,zh-trad,ss,,la,,招式學習器６８
tm069,jp-kana,dp,,bdsp,,わざマシン６９
tm069,jp-kanji,bw,,la,,わざマシン６９
tm069,en,dp,,la,,TM69
tm069,fr,dp,,la,,CT69
tm069,it,dp,,la,,MT69
tm069,de,dp,,la,,TM69
tm069,es,dp,,la,,MT69
tm069,ko,dp,,la,,기술머신69
tm069,zh-simp,sm,,usum,,招式学习器６９
tm069,zh-simp,lgpe,,lgpe,,招式学习器69
tm069,zh-simp,ss,,la,,招式学习器６９
tm069,zh-trad,sm,,usum,,招式學習器６９
tm069,zh-trad,lgpe,,lgpe,,招式學習器69
tm069,zh-trad,ss,,la,,招式學習器６９
tm070,jp-kana,dp,,bdsp,,わざマシン７０
tm070,jp-kanji,bw,,la,,わざマシン７０
tm070,en,dp,,la,,TM70
tm070,fr,dp,,la,,CT70
tm070,it,dp,,la,,MT70
tm070,de,dp,,la,,TM70
tm070,es,dp,,la,,MT70
tm070,ko,dp,,la,,기술머신70
tm070,zh-simp,sm,,usum,,招式学习器７０
tm070,zh-simp,lgpe,,lgpe,,招式学习器70
tm070,zh-simp,ss,,la,,招式学习器７０
tm070,zh-trad,sm,,usum,,招式學習器７０
tm070,zh-trad,lgpe,,lgpe,,招式學習器70
tm070,zh-trad,ss,,la,,招式學習器７０
tm071,jp-kana,dp,,bdsp,,わざマシン７１
tm071,jp-kanji,bw,,la,,わざマシン７１
tm071,en,dp,,la,,TM71
tm071,fr,dp,,la,,CT71
tm071,it,dp,,la,,MT71
tm071,de,dp,,la,,TM71
tm071,es,dp,,la,,MT71
tm071,ko,dp,,la,,기술머신71
tm071,zh-simp,sm,,usum,,招式学习器７１
tm071,zh-simp,lgpe,,lgpe,,招式学习器71
tm071,zh-simp,ss,,la,,招式学习器７１
tm071,zh-trad,sm,,usum,,招式學習器７１
tm071,zh-trad,lgpe,,lgpe,,招式學習器71
tm071,zh-trad,ss,,la,,招式學習器７１
tm072,jp-kana,dp,,bdsp,,わざマシン７２
tm072,jp-kanji,bw,,la,,わざマシン７２
tm072,en,dp,,la,,TM72
tm072,fr,dp,,la,,CT72
tm072,it,dp,,la,,MT72
tm072,de,dp,,la,,TM72
tm072,es,dp,,la,,MT72
tm072,ko,dp,,la,,기술머신72
tm072,zh-simp,sm,,usum,,招式学习器７２
tm072,zh-simp,lgpe,,lgpe,,招式学习器72
tm072,zh-simp,ss,,la,,招式学习器７２
tm072,zh-trad,sm,,usum,,招式學習器７２
tm072,zh-trad,lgpe,,lgpe,,招式學習器72
tm072,zh-trad,ss,,la,,招式學習器７２
tm073,jp-kana,dp,,bdsp,,わざマシン７３
tm073,jp-kanji,bw,,la,,わざマシン７３
tm073,en,dp,,la,,TM73
tm073,fr,dp,,la,,CT73
tm073,it,dp,,la,,MT73
tm073,de,dp,,la,,TM73
tm073,es,dp,,la,,MT73
tm073,ko,dp,,la,,기술머신73
tm073,zh-simp,sm,,usum,,招式学习器７３
tm073,zh-simp,lgpe,,lgpe,,招式学习器73
tm073,zh-simp,ss,,la,,招式学习器７３
tm073,zh-trad,sm,,usum,,招式學習器７３
tm073,zh-trad,lgpe,,lgpe,,招式學習器73
tm073,zh-trad,ss,,la,,招式學習器７３
tm074,jp-kana,dp,,bdsp,,わざマシン７４
tm074,jp-kanji,bw,,la,,わざマシン７４
tm074,en,dp,,la,,TM74
tm074,fr,dp,,la,,CT74
tm074,it,dp,,la,,MT74
tm074,de,dp,,la,,TM74
tm074,es,dp,,la,,MT74
tm074,ko,dp,,la,,기술머신74
tm074,zh-simp,sm,,usum,,招式学习器７４
tm074,zh-simp,lgpe,,lgpe,,招式学习器74
tm074,zh-simp,ss,,la,,招式学习器７４
tm074,zh-trad,sm,,usum,,招式學習器７４
tm074,zh-trad,lgpe,,lgpe,,招式學習器74
tm074,zh-trad,ss,,la,,招式學習器７４
tm075,jp-kana,dp,,bdsp,,わざマシン７５
tm075,jp-kanji,bw,,la,,わざマシン７５
tm075,en,dp,,la,,TM75
tm075,fr,dp,,la,,CT75
tm075,it,dp,,la,,MT75
tm075,de,dp,,la,,TM75
tm075,es,dp,,la,,MT75
tm075,ko,dp,,la,,기술머신75
tm075,zh-simp,sm,,usum,,招式学习器７５
tm075,zh-simp,lgpe,,lgpe,,招式学习器75
tm075,zh-simp,ss,,la,,招式学习器７５
tm075,zh-trad,sm,,usum,,招式學習器７５
tm075,zh-trad,lgpe,,lgpe,,招式學習器75
tm075,zh-trad,ss,,la,,招式學習器７５
tm076,jp-kana,dp,,bdsp,,わざマシン７６
tm076,jp-kanji,bw,,la,,わざマシン７６
tm076,en,dp,,la,,TM76
tm076,fr,dp,,la,,CT76
tm076,it,dp,,la,,MT76
tm076,de,dp,,la,,TM76
tm076,es,dp,,la,,MT76
tm076,ko,dp,,la,,기술머신76
tm076,zh-simp,sm,,usum,,招式学习器７６
tm076,zh-simp,lgpe,,lgpe,,招式学习器76
tm076,zh-simp,ss,,la,,招式学习器７６
tm076,zh-trad,sm,,usum,,招式學習器７６
tm076,zh-trad,lgpe,,lgpe,,招式學習器76
tm076,zh-trad,ss,,la,,招式學習器７６
tm077,jp-kana,dp,,bdsp,,わざマシン７７
tm077,jp-kanji,bw,,la,,わざマシン７７
tm077,en,dp,,la,,TM77
tm077,fr,dp,,la,,CT77
tm077,it,dp,,la,,MT77
tm077,de,dp,,la,,TM77
tm077,es,dp,,la,,MT77
tm077,ko,dp,,la,,기술머신77
tm077,zh-simp,sm,,usum,,招式学习器７７
tm077,zh-simp,lgpe,,lgpe,,招式学习器77
tm077,zh-simp,ss,,la,,招式学习器７７
tm077,zh-trad,sm,,usum,,招式學習器７７
tm077,zh-trad,lgpe,,lgpe,,招式學習器77
tm077,zh-trad,ss,,la,,招式學習器７７
tm078,jp-kana,dp,,bdsp,,わざマシン７８
tm078,jp-kanji,bw,,la,,わざマシン７８
tm078,en,dp,,la,,TM78
tm078,fr,dp,,la,,CT78
tm078,it,dp,,la,,MT78
tm078,de,dp,,la,,TM78
tm078,es,dp,,la,,MT78
tm078,ko,dp,,la,,기술머신78
tm078,zh-simp,sm,,usum,,招式学习器７８
tm078,zh-simp,lgpe,,lgpe,,招式学习器78
tm078,zh-simp,ss,,la,,招式学习器７８
tm078,zh-trad,sm,,usum,,招式學習器７８
tm078,zh-trad,lgpe,,lgpe,,招式學習器78
tm078,zh-trad,ss,,la,,招式學習器７８
tm079,jp-kana,dp,,bdsp,,わざマシン７９
tm079,jp-kanji,bw,,la,,わざマシン７９
tm079,en,dp,,la,,TM79
tm079,fr,dp,,la,,CT79
tm079,it,dp,,la,,MT79
tm079,de,dp,,la,,TM79
tm079,es,dp,,la,,MT79
tm079,ko,dp,,la,,기술머신79
tm079,zh-simp,sm,,usum,,招式学习器７９
tm079,zh-simp,lgpe,,lgpe,,招式学习器79
tm079,zh-simp,ss,,la,,招式学习器７９
tm079,zh-trad,sm,,usum,,招式學習器７９
tm079,zh-trad,lgpe,,lgpe,,招式學習器79
tm079,zh-trad,ss,,la,,招式學習器７９
tm080,jp-kana,dp,,bdsp,,わざマシン８０
tm080,jp-kanji,bw,,la,,わざマシン８０
tm080,en,dp,,la,,TM80
tm080,fr,dp,,la,,CT80
tm080,it,dp,,la,,MT80
tm080,de,dp,,la,,TM80
tm080,es,dp,,la,,MT80
tm080,ko,dp,,la,,기술머신80
tm080,zh-simp,sm,,usum,,招式学习器８０
tm080,zh-simp,lgpe,,lgpe,,招式学习器80
tm080,zh-simp,ss,,la,,招式学习器８０
tm080,zh-trad,sm,,usum,,招式學習器８０
tm080,zh-trad,lgpe,,lgpe,,招式學習器80
tm080,zh-trad,ss,,la,,招式學習器８０
tm081,jp-kana,dp,,bdsp,,わざマシン８１
tm081,jp-kanji,bw,,la,,わざマシン８１
tm081,en,dp,,la,,TM81
tm081,fr,dp,,la,,CT81
tm081,it,dp,,la,,MT81
tm081,de,dp,,la,,TM81
tm081,es,dp,,la,,MT81
tm081,ko,dp,,la,,기술머신81
tm081,zh-simp,sm,,usum,,招式学习器８１
tm081,zh-simp,lgpe,,lgpe,,招式学习器81
tm081,zh-simp,ss,,la,,招式学习器８１
tm081,zh-trad,sm,,usum,,招式學習器８１
tm081,zh-trad,lgpe,,lgpe,,招式學習器81
tm081,zh-trad,ss,,la,,招式學習器８１
tm082,jp-kana,dp,,bdsp,,わざマシン８２
tm082,jp-kanji,bw,,la,,わざマシン８２
tm082,en,dp,,la,,TM82
tm082,fr,dp,,la,,CT82
tm082,it,dp,,la,,MT82
tm082,de,dp,,la,,TM82
tm082,es,dp,,la,,MT82
tm082,ko,dp,,la,,기술머신82
tm082,zh-simp,sm,,usum,,招式学习器８２
tm082,zh-simp,lgpe,,lgpe,,招式学习器82
tm082,zh-simp,ss,,la,,招式学习器８２
tm082,zh-trad,sm,,usum,,招式學習器８２
tm082,zh-trad,lgpe,,lgpe,,招式學習器82
tm082,zh-trad,ss,,la,,招式學習器８２
tm083,jp-kana,dp,,bdsp,,わざマシン８３
tm083,jp-kanji,bw,,la,,わざマシン８３
tm083,en,dp,,la,,TM83
tm083,fr,dp,,la,,CT83
tm083,it,dp,,la,,MT83
tm083,de,dp,,la,,TM83
tm083,es,dp,,la,,MT83
tm083,ko,dp,,la,,기술머신83
tm083,zh-simp,sm,,usum,,招式学习器８３
tm083,zh-simp,lgpe,,lgpe,,招式学习器83
tm083,zh-simp,ss,,la,,招式学习器８３
tm083,zh-trad,sm,,usum,,招式學習器８３
tm083,zh-trad,lgpe,,lgpe,,招式學習器83
tm083,zh-trad,ss,,la,,招式學習器８３
tm084,jp-kana,dp,,bdsp,,わざマシン８４
tm084,jp-kanji,bw,,la,,わざマシン８４
tm084,en,dp,,la,,TM84
tm084,fr,dp,,la,,CT84
tm084,it,dp,,la,,MT84
tm084,de,dp,,la,,TM84
tm084,es,dp,,la,,MT84
tm084,ko,dp,,la,,기술머신84
tm084,zh-simp,sm,,usum,,招式学习器８４
tm084,zh-simp,lgpe,,lgpe,,招式学习器84
tm084,zh-simp,ss,,la,,招式学习器８４
tm084,zh-trad,sm,,usum,,招式學習器８４
tm084,zh-trad,lgpe,,lgpe,,招式學習器84
tm084,zh-trad,ss,,la,,招式學習器８４
tm085,jp-kana,dp,,bdsp,,わざマシン８５
tm085,jp-kanji,bw,,la,,わざマシン８５
tm085,en,dp,,la,,TM85
tm085,fr,dp,,la,,CT85
tm085,it,dp,,la,,MT85
tm085,de,dp,,la,,TM85
tm085,es,dp,,la,,MT85
tm085,ko,dp,,la,,기술머신85
tm085,zh-simp,sm,,usum,,招式学习器８５
tm085,zh-simp,lgpe,,lgpe,,招式学习器85
tm085,zh-simp,ss,,la,,招式学习器８５
tm085,zh-trad,sm,,usum,,招式學習器８５
tm085,zh-trad,lgpe,,lgpe,,招式學習器85
tm085,zh-trad,ss,,la,,招式學習器８５
tm086,jp-kana,dp,,bdsp,,わざマシン８６
tm086,jp-kanji,bw,,la,,わざマシン８６
tm086,en,dp,,la,,TM86
tm086,fr,dp,,la,,CT86
tm086,it,dp,,la,,MT86
tm086,de,dp,,la,,TM86
tm086,es,dp,,la,,MT86
tm086,ko,dp,,la,,기술머신86
tm086,zh-simp,sm,,usum,,招式学习器８６
tm086,zh-simp,lgpe,,lgpe,,招式学习器86
tm086,zh-simp,ss,,la,,招式学习器８６
tm086,zh-trad,sm,,usum,,招式學習器８６
tm086,zh-trad,lgpe,,lgpe,,招式學習器86
tm086,zh-trad,ss,,la,,招式學習器８６
tm087,jp-kana,dp,,bdsp,,わざマシン８７
tm087,jp-kanji,bw,,la,,わざマシン８７
tm087,en,dp,,la,,TM87
tm087,fr,dp,,la,,CT87
tm087,it,dp,,la,,MT87
tm087,de,dp,,la,,TM87
tm087,es,dp,,la,,MT87
tm087,ko,dp,,la,,기술머신87
tm087,zh-simp,sm,,usum,,招式学习器８７
tm087,zh-simp,lgpe,,lgpe,,招式学习器87
tm087,zh-simp,ss,,la,,招式学习器８７
tm087,zh-trad,sm,,usum,,招式學習器８７
tm087,zh-trad,lgpe,,lgpe,,招式學習器87
tm087,zh-trad,ss,,la,,招式學習器８７
tm088,jp-kana,dp,,bdsp,,わざマシン８８
tm088,jp-kanji,bw,,la,,わざマシン８８
tm088,en,dp,,la,,TM88
tm088,fr,dp,,la,,CT88
tm088,it,dp,,la,,MT88
tm088,de,dp,,la,,TM88
tm088,es,dp,,la,,MT88
tm088,ko,dp,,la,,기술머신88
tm088,zh-simp,sm,,usum,,招式学习器８８
tm088,zh-simp,lgpe,,lgpe,,招式学习器88
tm088,zh-simp,ss,,la,,招式学习器８８
tm088,zh-trad,sm,,usum,,招式學習器８８
tm088,zh-trad,lgpe,,lgpe,,招式學習器88
tm088,zh-trad,ss,,la,,招式學習器８８
tm089,jp-kana,dp,,bdsp,,わざマシン８９
tm089,jp-kanji,bw,,la,,わざマシン８９
tm089,en,dp,,la,,TM89
tm089,fr,dp,,la,,CT89
tm089,it,dp,,la,,MT89
tm089,de,dp,,la,,TM89
tm089,es,dp,,la,,MT89
tm089,ko,dp,,la,,기술머신89
tm089,zh-simp,sm,,usum,,招式学习器８９
tm089,zh-simp,lgpe,,lgpe,,招式学习器89
tm089,zh-simp,ss,,la,,招式学习器８９
tm089,zh-trad,sm,,usum,,招式學習器８９
tm089,zh-trad,lgpe,,lgpe,,招式學習器89
tm089,zh-trad,ss,,la,,招式學習器８９
tm090,jp-kana,dp,,bdsp,,わざマシン９０
tm090,jp-kanji,bw,,la,,わざマシン９０
tm090,en,dp,,la,,TM90
tm090,fr,dp,,la,,CT90
tm090,it,dp,,la,,MT90
tm090,de,dp,,la,,TM90
tm090,es,dp,,la,,MT90
tm090,ko,dp,,la,,기술머신90
tm090,zh-simp,sm,,usum,,招式学习器９０
tm090,zh-simp,lgpe,,lgpe,,招式学习器90
tm090,zh-simp,ss,,la,,招式学习器９０
tm090,zh-trad,sm,,usum,,招式學習器９０
tm090,zh-trad,lgpe,,lgpe,,招式學習器90
tm090,zh-trad,ss,,la,,招式學習器９０
tm091,jp-kana,dp,,bdsp,,わざマシン９１
tm091,jp-kanji,bw,,la,,わざマシン９１
tm091,en,dp,,la,,TM91
tm091,fr,dp,,la,,CT91
tm091,it,dp,,la,,MT91
tm091,de,dp,,la,,TM91
tm091,es,dp,,la,,MT91
tm091,ko,dp,,la,,기술머신91
tm091,zh-simp,sm,,usum,,招式学习器９１
tm091,zh-simp,lgpe,,lgpe,,招式学习器91
tm091,zh-simp,ss,,la,,招式学习器９１
tm091,zh-trad,sm,,usum,,招式學習器９１
tm091,zh-trad,lgpe,,lgpe,,招式學習器91
tm091,zh-trad,ss,,la,,招式學習器９１
tm092,jp-kana,dp,,bdsp,,わざマシン９２
tm092,jp-kanji,bw,,la,,わざマシン９２
tm092,en,dp,,la,,TM92
tm092,fr,dp,,la,,CT92
tm092,it,dp,,la,,MT92
tm092,de,dp,,la,,TM92
tm092,es,dp,,la,,MT92
tm092,ko,dp,,la,,기술머신92
tm092,zh-simp,sm,,usum,,招式学习器９２
tm092,zh-simp,lgpe,,lgpe,,招式学习器92
tm092,zh-simp,ss,,la,,招式学习器９２
tm092,zh-trad,sm,,usum,,招式學習器９２
tm092,zh-trad,lgpe,,lgpe,,招式學習器92
tm092,zh-trad,ss,,la,,招式學習器９２
tm093,jp-kana,bw,,bdsp,,わざマシン９３
tm093,jp-kanji,bw,,la,,わざマシン９３
tm093,en,bw,,la,,TM93
tm093,fr,bw,,la,,CT93
tm093,it,bw,,la,,MT93
tm093,de,bw,,la,,TM93
tm093,es,bw,,la,,MT93
tm093,ko,bw,,la,,기술머신93
tm093,zh-simp,sm,,usum,,招式学习器９３
tm093,zh-simp,lgpe,,lgpe,,招式学习器93
tm093,zh-simp,ss,,la,,招式学习器９３
tm093,zh-trad,sm,,usum,,招式學習器９３
