game_group_identifier,pokemon_identifier,stat_identifier,base_value,ev_yield
p,weedle,hp,40,0
p,weedle,attack,35,0
p,weedle,defense,30,0
p,weedle,sp-atk,20,0
p,weedle,sp-def,20,0
p,weedle,speed,50,1
p,kakuna,hp,45,0
p,kakuna,attack,25,0
p,kakuna,defense,50,2
p,kakuna,sp-atk,25,0
p,kakuna,sp-def,25,0
p,kakuna,speed,35,0
p,beedrill,hp,65,0
p,beedrill,attack,80,2
p,beedrill,defense,40,0
p,beedrill,sp-atk,45,0
p,beedrill,sp-def,80,1
p,beedrill,speed,75,0
p,pidgey,hp,40,0
p,pidgey,attack,45,0
p,pidgey,defense,40,0
p,pidgey,sp-atk,35,0
p,pidgey,sp-def,35,0
p,pidgey,speed,56,1
p,pidgeotto,hp,63,0
p,pidgeotto,attack,60,0
p,pidgeotto,defense,55,0
p,pidgeotto,sp-atk,50,0
p,pidgeotto,sp-def,50,0
p,pidgeotto,speed,71,2
p,pidgeot,hp,83,0
p,pidgeot,attack,80,0
p,pidgeot,defense,75,0
p,pidgeot,sp-atk,70,0
p,pidgeot,sp-def,70,0
p,pidgeot,speed,91,3
p,rattata,hp,30,0
p,rattata,attack,56,0
p,rattata,defense,35,0
p,rattata,sp-atk,25,0
p,rattata,sp-def,35,0
p,rattata,speed,72,1
p,raticate,hp,55,0
p,raticate,attack,81,0
p,raticate,defense,60,0
p,raticate,sp-atk,50,0
p,raticate,sp-def,70,0
p,raticate,speed,97,2
p,spearow,hp,40,0
p,spearow,attack,60,0
p,spearow,defense,30,0
p,spearow,sp-atk,31,0
p,spearow,sp-def,31,0
p,spearow,speed,70,1
p,fearow,hp,65,0
p,fearow,attack,90,0
p,fearow,defense,65,0
p,fearow,sp-atk,61,0
p,fearow,sp-def,61,0
p,fearow,speed,100,2
p,ekans,hp,35,0
p,ekans,attack,60,1
p,ekans,defense,44,0
p,ekans,sp-atk,40,0
p,ekans,sp-def,54,0
p,ekans,speed,55,0
p,arbok,hp,60,0
p,arbok,attack,85,2
p,arbok,defense,69,0
p,arbok,sp-atk,65,0
p,arbok,sp-def,79,0
p,arbok,speed,80,0
p,pikachu,hp,35,0
p,pikachu,attack,55,0
p,pikachu,defense,30,0
p,pikachu,sp-atk,50,0
p,pikachu,sp-def,40,0
p,pikachu,speed,90,2
p,raichu,hp,60,0
p,raichu,attack,90,0
p,raichu,defense,55,0
p,raichu,sp-atk,90,0
p,raichu,sp-def,80,0
p,raichu,speed,100,3
p,sandshrew,hp,50,0
p,sandshrew,attack,75,0
p,sandshrew,defense,85,1
p,sandshrew,sp-atk,20,0
p,sandshrew,sp-def,30,0
p,sandshrew,speed,40,0
p,sandslash,hp,75,0
p,sandslash,attack,100,0
p,sandslash,defense,110,2
p,sandslash,sp-atk,45,0
p,sandslash,sp-def,55,0
p,sandslash,speed,65,0
p,nidoran-f,hp,55,1
p,nidoran-f,attack,47,0
p,nidoran-f,defense,52,0
p,nidoran-f,sp-atk,40,0
p,nidoran-f,sp-def,40,0
p,nidoran-f,speed,41,0
p,nidorina,hp,70,2
p,nidorina,attack,62,0
p,nidorina,defense,67,0
p,nidorina,sp-atk,55,0
p,nidorina,sp-def,55,0
p,nidorina,speed,56,0
p,nidoqueen,hp,90,3
p,nidoqueen,attack,82,0
p,nidoqueen,defense,87,0
p,nidoqueen,sp-atk,75,0
p,nidoqueen,sp-def,85,0
p,nidoqueen,speed,76,0
p,nidoran-m,hp,46,0
p,nidoran-m,attack,57,1
p,nidoran-m,defense,40,0
p,nidoran-m,sp-atk,40,0
p,nidoran-m,sp-def,40,0
p,nidoran-m,speed,50,0
p,nidorino,hp,61,0
p,nidorino,attack,72,2
p,nidorino,defense,57,0
p,nidorino,sp-atk,55,0
p,nidorino,sp-def,55,0
p,nidorino,speed,65,0
p,nidoking,hp,81,0
p,nidoking,attack,92,3
p,nidoking,defense,77,0
p,nidoking,sp-atk,85,0
p,nidoking,sp-def,75,0
p,nidoking,speed,85,0
p,clefairy,hp,70,2
p,clefairy,attack,45,0
p,clefairy,defense,48,0
p,clefairy,sp-atk,60,0
p,clefairy,sp-def,65,0
p,clefairy,speed,35,0
p,clefable,hp,95,3
p,clefable,attack,70,0
p,clefable,defense,73,0
p,clefable,sp-atk,85,0
p,clefable,sp-def,90,0
p,clefable,speed,60,0
p,vulpix,hp,38,0
p,vulpix,attack,41,0
p,vulpix,defense,40,0
p,vulpix,sp-atk,50,0
p,vulpix,sp-def,65,0
p,vulpix,speed,65,1
p,ninetales,hp,73,0
p,ninetales,attack,76,0
p,ninetales,defense,75,0
p,ninetales,sp-atk,81,0
p,ninetales,sp-def,100,1
p,ninetales,speed,100,1
p,jigglypuff,hp,115,2
p,jigglypuff,attack,45,0
p,jigglypuff,defense,20,0
p,jigglypuff,sp-atk,45,0
p,jigglypuff,sp-def,25,0
p,jigglypuff,speed,20,0
p,wigglytuff,hp,140,3
p,wigglytuff,attack,70,0
p,wigglytuff,defense,45,0
p,wigglytuff,sp-atk,75,0
p,wigglytuff,sp-def,50,0
p,wigglytuff,speed,45,0
p,zubat,hp,40,0
p,zubat,attack,45,0
p,zubat,defense,35,0
p,zubat,sp-atk,30,0
p,zubat,sp-def,40,0
p,zubat,speed,55,1
p,golbat,hp,75,0
p,golbat,attack,80,0
p,golbat,defense,70,0
p,golbat,sp-atk,65,0
p,golbat,sp-def,75,0
p,golbat,speed,90,2
p,oddish,hp,45,0
p,oddish,attack,50,0
p,oddish,defense,55,0
p,oddish,sp-atk,75,1
p,oddish,sp-def,65,0
p,oddish,speed,30,0
p,gloom,hp,60,0
p,gloom,attack,65,0
p,gloom,defense,70,0
p,gloom,sp-atk,85,2
p,gloom,sp-def,75,0
p,gloom,speed,40,0
p,vileplume,hp,75,0
p,vileplume,attack,80,0
p,vileplume,defense,85,0
p,vileplume,sp-atk,100,3
p,vileplume,sp-def,90,0
p,vileplume,speed,50,0
p,paras,hp,35,0
p,paras,attack,70,1
p,paras,defense,55,0
p,paras,sp-atk,45,0
p,paras,sp-def,55,0
p,paras,speed,25,0
p,parasect,hp,60,0
p,parasect,attack,95,2
p,parasect,defense,80,1
p,parasect,sp-atk,60,0
p,parasect,sp-def,80,0
p,parasect,speed,30,0
p,venonat,hp,60,0
p,venonat,attack,55,0
p,venonat,defense,50,0
p,venonat,sp-atk,40,0
p,venonat,sp-def,55,1
p,venonat,speed,45,0
p,venomoth,hp,70,0
p,venomoth,attack,65,0
p,venomoth,defense,60,0
p,venomoth,sp-atk,90,1
p,venomoth,sp-def,75,0
p,venomoth,speed,90,1
p,diglett,hp,10,0
p,diglett,attack,55,0
p,diglett,defense,25,0
p,diglett,sp-atk,35,0
p,diglett,sp-def,45,0
p,diglett,speed,95,1
p,dugtrio,hp,35,0
p,dugtrio,attack,80,0
p,dugtrio,defense,50,0
p,dugtrio,sp-atk,50,0
p,dugtrio,sp-def,70,0
p,dugtrio,speed,120,2
p,meowth,hp,40,0
p,meowth,attack,45,0
p,meowth,defense,35,0
p,meowth,sp-atk,40,0
p,meowth,sp-def,40,0
p,meowth,speed,90,1
p,persian,hp,65,0
p,persian,attack,70,0
p,persian,defense,60,0
p,persian,sp-atk,65,0
p,persian,sp-def,65,0
p,persian,speed,115,2
p,psyduck,hp,50,0
p,psyduck,attack,52,0
p,psyduck,defense,48,0
p,psyduck,sp-atk,65,1
p,psyduck,sp-def,50,0
p,psyduck,speed,55,0
p,golduck,hp,80,0
p,golduck,attack,82,0
p,golduck,defense,78,0
p,golduck,sp-atk,95,2
p,golduck,sp-def,80,0
p,golduck,speed,85,0
p,mankey,hp,40,0
p,mankey,attack,80,1
p,mankey,defense,35,0
p,mankey,sp-atk,35,0
p,mankey,sp-def,45,0
p,mankey,speed,70,0
p,primeape,hp,65,0
p,primeape,attack,105,2
p,primeape,defense,60,0
p,primeape,sp-atk,60,0
p,primeape,sp-def,70,0
p,primeape,speed,95,0
p,growlithe,hp,55,0
p,growlithe,attack,70,1
p,growlithe,defense,45,0
p,growlithe,sp-atk,70,0
p,growlithe,sp-def,50,0
p,growlithe,speed,60,0
p,arcanine,hp,90,0
p,arcanine,attack,110,2
p,arcanine,defense,80,0
p,arcanine,sp-atk,100,0
p,arcanine,sp-def,80,0
p,arcanine,speed,95,0
p,poliwag,hp,40,0
p,poliwag,attack,50,0
p,poliwag,defense,40,0
p,poliwag,sp-atk,40,0
p,poliwag,sp-def,40,0
p,poliwag,speed,90,1
p,poliwhirl,hp,65,0
p,poliwhirl,attack,65,0
p,poliwhirl,defense,65,0
p,poliwhirl,sp-atk,50,0
p,poliwhirl,sp-def,50,0
p,poliwhirl,speed,90,2
p,poliwrath,hp,90,0
p,poliwrath,attack,85,0
p,poliwrath,defense,95,3
p,poliwrath,sp-atk,70,0
p,poliwrath,sp-def,90,0
p,poliwrath,speed,70,0
p,abra,hp,25,0
p,abra,attack,20,0
p,abra,defense,15,0
p,abra,sp-atk,105,1
p,abra,sp-def,55,0
p,abra,speed,90,0
p,kadabra,hp,40,0
p,kadabra,attack,35,0
p,kadabra,defense,30,0
p,kadabra,sp-atk,120,2
p,kadabra,sp-def,70,0
p,kadabra,speed,105,0
p,alakazam,hp,55,0
p,alakazam,attack,50,0
p,alakazam,defense,45,0
p,alakazam,sp-atk,135,3
p,alakazam,sp-def,85,0
p,alakazam,speed,120,0
p,machop,hp,70,0
p,machop,attack,80,1
p,machop,defense,50,0
p,machop,sp-atk,35,0
p,machop,sp-def,35,0
p,machop,speed,35,0
p,machoke,hp,80,0
p,machoke,attack,100,2
p,machoke,defense,70,0
p,machoke,sp-atk,50,0
p,machoke,sp-def,60,0
p,machoke,speed,45,0
p,machamp,hp,90,0
p,machamp,attack,130,3
p,machamp,defense,80,0
p,machamp,sp-atk,65,0
p,machamp,sp-def,85,0
p,machamp,speed,55,0
p,bellsprout,hp,50,0
p,bellsprout,attack,75,1
p,bellsprout,defense,35,0
p,bellsprout,sp-atk,70,0
p,bellsprout,sp-def,30,0
p,bellsprout,speed,40,0
p,weepinbell,hp,65,0
p,weepinbell,attack,90,2
p,weepinbell,defense,50,0
p,weepinbell,sp-atk,85,0
p,weepinbell,sp-def,45,0
p,weepinbell,speed,55,0
p,victreebel,hp,80,0
p,victreebel,attack,105,3
p,victreebel,defense,65,0
p,victreebel,sp-atk,100,0
p,victreebel,sp-def,60,0
p,victreebel,speed,70,0
p,tentacool,hp,40,0
p,tentacool,attack,40,0
p,tentacool,defense,35,0
p,tentacool,sp-atk,50,0
p,tentacool,sp-def,100,1
p,tentacool,speed,70,0
p,tentacruel,hp,80,0
p,tentacruel,attack,70,0
p,tentacruel,defense,65,0
p,tentacruel,sp-atk,80,0
p,tentacruel,sp-def,120,2
p,tentacruel,speed,100,0
p,geodude,hp,40,0
p,geodude,attack,80,0
p,geodude,defense,100,1
p,geodude,sp-atk,30,0
p,geodude,sp-def,30,0
p,geodude,speed,20,0
p,graveler,hp,55,0
p,graveler,attack,95,0
p,graveler,defense,115,2
p,graveler,sp-atk,45,0
p,graveler,sp-def,45,0
p,graveler,speed,35,0
p,golem,hp,80,0
p,golem,attack,110,0
p,golem,defense,130,3
p,golem,sp-atk,55,0
p,golem,sp-def,65,0
p,golem,speed,45,0
p,ponyta,hp,50,0
p,ponyta,attack,85,0
p,ponyta,defense,55,0
p,ponyta,sp-atk,65,0
p,ponyta,sp-def,65,0
p,ponyta,speed,90,1
p,rapidash,hp,65,0
p,rapidash,attack,100,0
p,rapidash,defense,70,0
p,rapidash,sp-atk,80,0
p,rapidash,sp-def,80,0
p,rapidash,speed,105,2
p,slowpoke,hp,90,1
p,slowpoke,attack,65,0
p,slowpoke,defense,65,0
p,slowpoke,sp-atk,40,0
p,slowpoke,sp-def,40,0
p,slowpoke,speed,15,0
p,slowbro,hp,95,0
p,slowbro,attack,75,0
p,slowbro,defense,110,2
p,slowbro,sp-atk,100,0
p,slowbro,sp-def,80,0
p,slowbro,speed,30,0
p,magnemite,hp,25,0
p,magnemite,attack,35,0
p,magnemite,defense,70,0
p,magnemite,sp-atk,95,1
p,magnemite,sp-def,55,0
p,magnemite,speed,45,0
p,magneton,hp,50,0
p,magneton,attack,60,0
p,magneton,defense,95,0
p,magneton,sp-atk,120,2
p,magneton,sp-def,70,0
p,magneton,speed,70,0
p,farfetchd,hp,52,0
p,farfetchd,attack,65,1
p,farfetchd,defense,55,0
p,farfetchd,sp-atk,58,0
p,farfetchd,sp-def,62,0
p,farfetchd,speed,60,0
p,doduo,hp,35,0
p,doduo,attack,85,1
p,doduo,defense,45,0
p,doduo,sp-atk,35,0
p,doduo,sp-def,35,0
p,doduo,speed,75,0
p,dodrio,hp,60,0
p,dodrio,attack,110,2
p,dodrio,defense,70,0
p,dodrio,sp-atk,60,0
p,dodrio,sp-def,60,0
p,dodrio,speed,100,0
p,seel,hp,65,0
p,seel,attack,45,0
p,seel,defense,55,0
p,seel,sp-atk,45,0
p,seel,sp-def,70,1
p,seel,speed,45,0
p,dewgong,hp,90,0
p,dewgong,attack,70,0
p,dewgong,defense,80,0
p,dewgong,sp-atk,70,0
p,dewgong,sp-def,95,2
p,dewgong,speed,70,0
p,grimer,hp,80,1
p,grimer,attack,80,0
p,grimer,defense,50,0
p,grimer,sp-atk,40,0
p,grimer,sp-def,50,0
p,grimer,speed,25,0
p,muk,hp,105,1
p,muk,attack,105,1
p,muk,defense,75,0
p,muk,sp-atk,65,0
p,muk,sp-def,100,0
p,muk,speed,50,0
p,shellder,hp,30,0
p,shellder,attack,65,0
p,shellder,defense,100,1
p,shellder,sp-atk,45,0
p,shellder,sp-def,25,0
p,shellder,speed,40,0
p,cloyster,hp,50,0
p,cloyster,attack,95,0
p,cloyster,defense,180,2
p,cloyster,sp-atk,85,0
p,cloyster,sp-def,45,0
p,cloyster,speed,70,0
p,gastly,hp,30,0
p,gastly,attack,35,0
p,gastly,defense,30,0
p,gastly,sp-atk,100,1
p,gastly,sp-def,35,0
p,gastly,speed,80,0
p,haunter,hp,45,0
p,haunter,attack,50,0
p,haunter,defense,45,0
p,haunter,sp-atk,115,2
p,haunter,sp-def,55,0
p,haunter,speed,95,0
p,gengar,hp,60,0
p,gengar,attack,65,0
p,gengar,defense,60,0
p,gengar,sp-atk,130,3
p,gengar,sp-def,75,0
p,gengar,speed,110,0
p,onix,hp,35,0
p,onix,attack,45,0
p,onix,defense,160,1
p,onix,sp-atk,30,0
p,onix,sp-def,45,0
p,onix,speed,70,0
p,drowzee,hp,60,0
p,drowzee,attack,48,0
p,drowzee,defense,45,0
p,drowzee,sp-atk,43,0
p,drowzee,sp-def,90,1
p,drowzee,speed,42,0
p,hypno,hp,85,0
p,hypno,attack,73,0
p,hypno,defense,70,0
p,hypno,sp-atk,73,0
p,hypno,sp-def,115,2
p,hypno,speed,67,0
p,krabby,hp,30,0
p,krabby,attack,105,1
p,krabby,defense,90,0
p,krabby,sp-atk,25,0
p,krabby,sp-def,25,0
p,krabby,speed,50,0
p,kingler,hp,55,0
p,kingler,attack,130,2
p,kingler,defense,115,0
p,kingler,sp-atk,50,0
p,kingler,sp-def,50,0
p,kingler,speed,75,0
p,voltorb,hp,40,0
p,voltorb,attack,30,0
p,voltorb,defense,50,0
p,voltorb,sp-atk,55,0
p,voltorb,sp-def,55,0
p,voltorb,speed,100,1
p,electrode,hp,60,0
p,electrode,attack,50,0
p,electrode,defense,70,0
p,electrode,sp-atk,80,0
p,electrode,sp-def,80,0
p,electrode,speed,140,2
p,exeggcute,hp,60,0
p,exeggcute,attack,40,0
p,exeggcute,defense,80,1
p,exeggcute,sp-atk,60,0
p,exeggcute,sp-def,45,0
p,exeggcute,speed,40,0
p,exeggutor,hp,95,0
p,exeggutor,attack,95,0
p,exeggutor,defense,85,0
p,exeggutor,sp-atk,125,2
p,exeggutor,sp-def,65,0
p,exeggutor,speed,55,0
p,cubone,hp,50,0
p,cubone,attack,50,0
p,cubone,defense,95,1
p,cubone,sp-atk,40,0
p,cubone,sp-def,50,0
p,cubone,speed,35,0
p,marowak,hp,60,0
p,marowak,attack,80,0
p,marowak,defense,110,2
p,marowak,sp-atk,50,0
p,marowak,sp-def,80,0
p,marowak,speed,45,0
p,hitmonlee,hp,50,0
p,hitmonlee,attack,120,2
p,hitmonlee,defense,53,0
p,hitmonlee,sp-atk,35,0
p,hitmonlee,sp-def,110,0
p,hitmonlee,speed,87,0
p,hitmonchan,hp,50,0
p,hitmonchan,attack,105,0
p,hitmonchan,defense,79,0
p,hitmonchan,sp-atk,35,0
p,hitmonchan,sp-def,110,2
p,hitmonchan,speed,76,0
p,lickitung,hp,90,2
p,lickitung,attack,55,0
p,lickitung,defense,75,0
p,lickitung,sp-atk,60,0
p,lickitung,sp-def,75,0
p,lickitung,speed,30,0
p,koffing,hp,40,0
p,koffing,attack,65,0
p,koffing,defense,95,1
p,koffing,sp-atk,60,0
p,koffing,sp-def,45,0
p,koffing,speed,35,0
p,weezing,hp,65,0
p,weezing,attack,90,0
p,weezing,defense,120,2
p,weezing,sp-atk,85,0
p,weezing,sp-def,70,0
p,weezing,speed,60,0
p,rhyhorn,hp,80,0
p,rhyhorn,attack,85,0
p,rhyhorn,defense,95,1
p,rhyhorn,sp-atk,30,0
p,rhyhorn,sp-def,30,0
p,rhyhorn,speed,25,0
p,rhydon,hp,105,0
p,rhydon,attack,130,2
p,rhydon,defense,120,0
p,rhydon,sp-atk,45,0
p,rhydon,sp-def,45,0
p,rhydon,speed,40,0
p,chansey,hp,250,2
p,chansey,attack,5,0
p,chansey,defense,5,0
p,chansey,sp-atk,35,0
p,chansey,sp-def,105,0
p,chansey,speed,50,0
p,tangela,hp,65,0
p,tangela,attack,55,0
p,tangela,defense,115,1
p,tangela,sp-atk,100,0
p,tangela,sp-def,40,0
p,tangela,speed,60,0
p,kangaskhan,hp,105,2
p,kangaskhan,attack,95,0
p,kangaskhan,defense,80,0
p,kangaskhan,sp-atk,40,0
p,kangaskhan,sp-def,80,0
p,kangaskhan,speed,90,0
p,horsea,hp,30,0
p,horsea,attack,40,0
p,horsea,defense,70,0
p,horsea,sp-atk,70,1
p,horsea,sp-def,25,0
p,horsea,speed,60,0
p,seadra,hp,55,0
p,seadra,attack,65,0
p,seadra,defense,95,1
p,seadra,sp-atk,95,1
p,seadra,sp-def,45,0
p,seadra,speed,85,0
p,goldeen,hp,45,0
p,goldeen,attack,67,1
p,goldeen,defense,60,0
p,goldeen,sp-atk,35,0
p,goldeen,sp-def,50,0
p,goldeen,speed,63,0
p,seaking,hp,80,0
p,seaking,attack,92,2
p,seaking,defense,65,0
p,seaking,sp-atk,65,0
p,seaking,sp-def,80,0
p,seaking,speed,68,0
p,staryu,hp,30,0
p,staryu,attack,45,0
p,staryu,defense,55,0
p,staryu,sp-atk,70,0
p,staryu,sp-def,55,0
p,staryu,speed,85,1
p,starmie,hp,60,0
p,starmie,attack,75,0
p,starmie,defense,85,0
p,starmie,sp-atk,100,0
p,starmie,sp-def,85,0
p,starmie,speed,115,2
p,mr-mime,hp,40,0
p,mr-mime,attack,45,0
p,mr-mime,defense,65,0
p,mr-mime,sp-atk,100,0
p,mr-mime,sp-def,120,2
p,mr-mime,speed,90,0
p,scyther,hp,70,0
p,scyther,attack,110,1
p,scyther,defense,80,0
p,scyther,sp-atk,55,0
p,scyther,sp-def,80,0
p,scyther,speed,105,0
p,jynx,hp,65,0
p,jynx,attack,50,0
p,jynx,defense,35,0
p,jynx,sp-atk,115,2
p,jynx,sp-def,95,0
p,jynx,speed,95,0
p,electabuzz,hp,65,0
p,electabuzz,attack,83,0
p,electabuzz,defense,57,0
p,electabuzz,sp-atk,95,0
p,electabuzz,sp-def,85,0
p,electabuzz,speed,105,2
p,magmar,hp,65,0
p,magmar,attack,95,0
p,magmar,defense,57,0
p,magmar,sp-atk,100,2
p,magmar,sp-def,85,0
p,magmar,speed,93,0
p,pinsir,hp,65,0
p,pinsir,attack,125,2
p,pinsir,defense,100,0
p,pinsir,sp-atk,55,0
p,pinsir,sp-def,70,0
p,pinsir,speed,85,0
p,tauros,hp,75,0
p,tauros,attack,100,1
p,tauros,defense,95,0
p,tauros,sp-atk,40,0
p,tauros,sp-def,70,0
p,tauros,speed,110,1
p,magikarp,hp,20,0
p,magikarp,attack,10,0
p,magikarp,defense,55,0
p,magikarp,sp-atk,15,0
p,magikarp,sp-def,20,0
p,magikarp,speed,80,1
p,gyarados,hp,95,0
p,gyarados,attack,125,2
p,gyarados,defense,79,0
p,gyarados,sp-atk,60,0
p,gyarados,sp-def,100,0
p,gyarados,speed,81,0
p,lapras,hp,130,2
p,lapras,attack,85,0
p,lapras,defense,80,0
p,lapras,sp-atk,85,0
p,lapras,sp-def,95,0
p,lapras,speed,60,0
p,ditto,hp,48,1
p,ditto,attack,48,0
p,ditto,defense,48,0
p,ditto,sp-atk,48,0
p,ditto,sp-def,48,0
p,ditto,speed,48,0
p,eevee,hp,55,0
p,eevee,attack,55,0
p,eevee,defense,50,0
p,eevee,sp-atk,45,0
p,eevee,sp-def,65,1
p,eevee,speed,55,0
p,vaporeon,hp,130,2
p,vaporeon,attack,65,0
p,vaporeon,defense,60,0
p,vaporeon,sp-atk,110,0
p,vaporeon,sp-def,95,0
p,vaporeon,speed,65,0
p,jolteon,hp,65,0
p,jolteon,attack,65,0
p,jolteon,defense,60,0
p,jolteon,sp-atk,110,0
p,jolteon,sp-def,95,0
p,jolteon,speed,130,2
p,flareon,hp,65,0
p,flareon,attack,130,2
p,flareon,defense,60,0
p,flareon,sp-atk,95,0
p,flareon,sp-def,110,0
p,flareon,speed,65,0
p,porygon,hp,65,0
p,porygon,attack,60,0
p,porygon,defense,70,0
p,porygon,sp-atk,85,1
p,porygon,sp-def,75,0
p,porygon,speed,40,0
p,omanyte,hp,35,0
p,omanyte,attack,40,0
p,omanyte,defense,100,1
p,omanyte,sp-atk,90,0
p,omanyte,sp-def,55,0
p,omanyte,speed,35,0
p,omastar,hp,70,0
p,omastar,attack,60,0
p,omastar,defense,125,2
p,omastar,sp-atk,115,0
p,omastar,sp-def,70,0
p,omastar,speed,55,0
p,kabuto,hp,30,0
p,kabuto,attack,80,0
p,kabuto,defense,90,1
p,kabuto,sp-atk,55,0
p,kabuto,sp-def,45,0
p,kabuto,speed,55,0
p,kabutops,hp,60,0
p,kabutops,attack,115,2
p,kabutops,defense,105,0
p,kabutops,sp-atk,65,0
p,kabutops,sp-def,70,0
p,kabutops,speed,80,0
p,aerodactyl,hp,80,0
p,aerodactyl,attack,105,0
p,aerodactyl,defense,65,0
p,aerodactyl,sp-atk,60,0
p,aerodactyl,sp-def,75,0
p,aerodactyl,speed,130,2
p,snorlax,hp,160,2
p,snorlax,attack,110,0
p,snorlax,defense,65,0
p,snorlax,sp-atk,65,0
p,snorlax,sp-def,110,0
p,snorlax,speed,30,0
p,articuno,hp,90,0
p,articuno,attack,85,0
p,articuno,defense,100,0
p,articuno,sp-atk,95,0
p,articuno,sp-def,125,3
p,articuno,speed,85,0
p,zapdos,hp,90,0
p,zapdos,attack,90,0
p,zapdos,defense,85,0
p,zapdos,sp-atk,125,3
p,zapdos,sp-def,90,0
p,zapdos,speed,100,0
p,moltres,hp,90,0
p,moltres,attack,100,0
p,moltres,defense,90,0
p,moltres,sp-atk,125,3
p,moltres,sp-def,85,0
p,moltres,speed,90,0
p,dratini,hp,41,0
p,dratini,attack,64,1
p,dratini,defense,45,0
p,dratini,sp-atk,50,0
p,dratini,sp-def,50,0
p,dratini,speed,50,0
p,dragonair,hp,61,0
p,dragonair,attack,84,2
p,dragonair,defense,65,0
p,dragonair,sp-atk,70,0
p,dragonair,sp-def,70,0
p,dragonair,speed,70,0
p,dragonite,hp,91,0
p,dragonite,attack,134,3
p,dragonite,defense,95,0
p,dragonite,sp-atk,100,0
p,dragonite,sp-def,100,0
p,dragonite,speed,80,0
p,mewtwo,hp,106,0
p,mewtwo,attack,110,0
p,mewtwo,defense,90,0
p,mewtwo,sp-atk,154,3
p,mewtwo,sp-def,90,0
p,mewtwo,speed,130,0
p,mew,hp,100,3
p,mew,attack,100,0
p,mew,defense,100,0
p,mew,sp-atk,100,0
p,mew,sp-def,100,0
p,mew,speed,100,0
p,chikorita,hp,45,0
p,chikorita,attack,49,0
p,chikorita,defense,65,0
p,chikorita,sp-atk,49,0
p,chikorita,sp-def,65,1
p,chikorita,speed,45,0
p,bayleef,hp,60,0
p,bayleef,attack,62,0
p,bayleef,defense,80,1
p,bayleef,sp-atk,63,0
p,bayleef,sp-def,80,1
p,bayleef,speed,60,0
p,meganium,hp,80,0
p,meganium,attack,82,0
p,meganium,defense,100,1
p,meganium,sp-atk,83,0
p,meganium,sp-def,100,2
p,meganium,speed,80,0
p,cyndaquil,hp,39,0
p,cyndaquil,attack,52,0
p,cyndaquil,defense,43,0
p,cyndaquil,sp-atk,60,0
p,cyndaquil,sp-def,50,0
p,cyndaquil,speed,65,1
p,quilava,hp,58,0
p,quilava,attack,64,0
p,quilava,defense,58,0
p,quilava,sp-atk,80,1
p,quilava,sp-def,65,0
p,quilava,speed,80,1
p,typhlosion,hp,78,0
p,typhlosion,attack,84,0
p,typhlosion,defense,78,0
p,typhlosion,sp-atk,109,3
p,typhlosion,sp-def,85,0
p,typhlosion,speed,100,0
p,totodile,hp,50,0
p,totodile,attack,65,1
p,totodile,defense,64,0
p,totodile,sp-atk,44,0
p,totodile,sp-def,48,0
p,totodile,speed,43,0
p,croconaw,hp,65,0
p,croconaw,attack,80,1
p,croconaw,defense,80,1
p,croconaw,sp-atk,59,0
p,croconaw,sp-def,63,0
p,croconaw,speed,58,0
p,feraligatr,hp,85,0
p,feraligatr,attack,105,2
p,feraligatr,defense,100,1
p,feraligatr,sp-atk,79,0
p,feraligatr,sp-def,83,0
p,feraligatr,speed,78,0
p,sentret,hp,35,0
p,sentret,attack,46,1
p,sentret,defense,34,0
p,sentret,sp-atk,35,0
p,sentret,sp-def,45,0
p,sentret,speed,20,0
p,furret,hp,85,0
p,furret,attack,76,0
p,furret,defense,64,0
p,furret,sp-atk,45,0
p,furret,sp-def,55,0
p,furret,speed,90,2
p,hoothoot,hp,60,1
p,hoothoot,attack,30,0
p,hoothoot,defense,30,0
p,hoothoot,sp-atk,36,0
p,hoothoot,sp-def,56,0
p,hoothoot,speed,50,0
p,noctowl,hp,100,2
p,noctowl,attack,50,0
p,noctowl,defense,50,0
p,noctowl,sp-atk,76,0
p,noctowl,sp-def,96,0
p,noctowl,speed,70,0
p,ledyba,hp,40,0
p,ledyba,attack,20,0
p,ledyba,defense,30,0
p,ledyba,sp-atk,40,0
p,ledyba,sp-def,80,1
p,ledyba,speed,55,0
p,ledian,hp,55,0
p,ledian,attack,35,0
p,ledian,defense,50,0
p,ledian,sp-atk,55,0
p,ledian,sp-def,110,2
p,ledian,speed,85,0
p,spinarak,hp,40,0
p,spinarak,attack,60,1
p,spinarak,defense,40,0
p,spinarak,sp-atk,40,0
p,spinarak,sp-def,40,0
p,spinarak,speed,30,0
p,ariados,hp,70,0
p,ariados,attack,90,2
p,ariados,defense,70,0
p,ariados,sp-atk,60,0
p,ariados,sp-def,60,0
p,ariados,speed,40,0
p,crobat,hp,85,0
p,crobat,attack,90,0
p,crobat,defense,80,0
p,crobat,sp-atk,70,0
p,crobat,sp-def,80,0
p,crobat,speed,130,3
p,chinchou,hp,75,1
p,chinchou,attack,38,0
p,chinchou,defense,38,0
p,chinchou,sp-atk,56,0
p,chinchou,sp-def,56,0
p,chinchou,speed,67,0
p,lanturn,hp,125,2
p,lanturn,attack,58,0
p,lanturn,defense,58,0
p,lanturn,sp-atk,76,0
p,lanturn,sp-def,76,0
p,lanturn,speed,67,0
p,pichu,hp,20,0
p,pichu,attack,40,0
p,pichu,defense,15,0
p,pichu,sp-atk,35,0
