game_group_identifier,move_identifier,language_identifier,name
b2w2,aromatherapy,ko,아로마테라피
b2w2,assist,jp-kana,ねこのて
b2w2,assist,jp-kanji,ねこのて
b2w2,assist,en,Assist
b2w2,assist,fr,Assistance
b2w2,assist,it,Assistente
b2w2,assist,de,Zuschuss
b2w2,assist,es,Ayuda
b2w2,assist,ko,조수
b2w2,assurance,jp-kana,ダメおし
b2w2,assurance,jp-kanji,ダメおし
b2w2,assurance,en,Assurance
b2w2,assurance,fr,Assurance
b2w2,assurance,it,Garanzia
b2w2,assurance,de,Gewissheit
b2w2,assurance,es,Buena Baza
b2w2,assurance,ko,승부굳히기
b2w2,astonish,jp-kana,おどろかす
b2w2,astonish,jp-kanji,おどろかす
b2w2,astonish,en,Astonish
b2w2,astonish,fr,Étonnement
b2w2,astonish,it,Sgomento
b2w2,astonish,de,Erstauner
b2w2,astonish,es,Impresionar
b2w2,astonish,ko,놀래키기
b2w2,attack-order,jp-kana,こうげきしれい
b2w2,attack-order,jp-kanji,こうげきしれい
b2w2,attack-order,en,Attack Order
b2w2,attack-order,fr,Appel Attak
b2w2,attack-order,it,Comandourto
b2w2,attack-order,de,Schlagbefehl
b2w2,attack-order,es,Al Ataque
b2w2,attack-order,ko,공격지령
b2w2,attract,jp-kana,メロメロ
b2w2,attract,jp-kanji,メロメロ
b2w2,attract,en,Attract
b2w2,attract,fr,Attraction
b2w2,attract,it,Attrazione
b2w2,attract,de,Anziehung
b2w2,attract,es,Atracción
b2w2,attract,ko,헤롱헤롱
b2w2,aura-sphere,jp-kana,はどうだん
b2w2,aura-sphere,jp-kanji,はどうだん
b2w2,aura-sphere,en,Aura Sphere
b2w2,aura-sphere,fr,Aurasphère
b2w2,aura-sphere,it,Forzasfera
b2w2,aura-sphere,de,Aurasphäre
b2w2,aura-sphere,es,Esfera Aural
b2w2,aura-sphere,ko,파동탄
b2w2,aurora-beam,jp-kana,オーロラビーム
b2w2,aurora-beam,jp-kanji,オーロラビーム
b2w2,aurora-beam,en,Aurora Beam
b2w2,aurora-beam,fr,Onde Boréale
b2w2,aurora-beam,it,Raggiaurora
b2w2,aurora-beam,de,Aurorastrahl
b2w2,aurora-beam,es,Rayo Aurora
b2w2,aurora-beam,ko,오로라빔
b2w2,autotomize,jp-kana,ボディパージ
b2w2,autotomize,jp-kanji,ボディパージ
b2w2,autotomize,en,Autotomize
b2w2,autotomize,fr,Allègement
b2w2,autotomize,it,Sganciapesi
b2w2,autotomize,de,Autotomie
b2w2,autotomize,es,Aligerar
b2w2,autotomize,ko,바디퍼지
b2w2,avalanche,jp-kana,ゆきなだれ
b2w2,avalanche,jp-kanji,ゆきなだれ
b2w2,avalanche,en,Avalanche
b2w2,avalanche,fr,Avalanche
b2w2,avalanche,it,Slavina
b2w2,avalanche,de,Lawine
b2w2,avalanche,es,Alud
b2w2,avalanche,ko,눈사태
b2w2,barrage,jp-kana,たまなげ
b2w2,barrage,jp-kanji,たまなげ
b2w2,barrage,en,Barrage
b2w2,barrage,fr,Pilonnage
b2w2,barrage,it,Att. Pioggia
b2w2,barrage,de,Stakkato
b2w2,barrage,es,Presa
b2w2,barrage,ko,구슬던지기
b2w2,barrier,jp-kana,バリアー
b2w2,barrier,jp-kanji,バリアー
b2w2,barrier,en,Barrier
b2w2,barrier,fr,Bouclier
b2w2,barrier,it,Barriera
b2w2,barrier,de,Barriere
b2w2,barrier,es,Barrera
b2w2,barrier,ko,배리어
b2w2,baton-pass,jp-kana,バトンタッチ
b2w2,baton-pass,jp-kanji,バトンタッチ
b2w2,baton-pass,en,Baton Pass
b2w2,baton-pass,fr,Relais
b2w2,baton-pass,it,Staffetta
b2w2,baton-pass,de,Staffette
b2w2,baton-pass,es,Relevo
b2w2,baton-pass,ko,바톤터치
b2w2,beat-up,jp-kana,ふくろだたき
b2w2,beat-up,jp-kanji,ふくろだたき
b2w2,beat-up,en,Beat Up
b2w2,beat-up,fr,Baston
b2w2,beat-up,it,Picchiaduro
b2w2,beat-up,de,Prügler
b2w2,beat-up,es,Paliza
b2w2,beat-up,ko,집단구타
b2w2,belly-drum,jp-kana,はらだいこ
b2w2,belly-drum,jp-kanji,はらだいこ
b2w2,belly-drum,en,Belly Drum
b2w2,belly-drum,fr,Cognobidon
b2w2,belly-drum,it,Panciamburo
b2w2,belly-drum,de,Bauchtrommel
b2w2,belly-drum,es,Tambor
b2w2,belly-drum,ko,배북
b2w2,bestow,jp-kana,ギフトパス
b2w2,bestow,jp-kanji,ギフトパス
b2w2,bestow,en,Bestow
b2w2,bestow,fr,Passe-Cadeau
b2w2,bestow,it,Cediregalo
b2w2,bestow,de,Offerte
b2w2,bestow,es,Ofrenda
b2w2,bestow,ko,기프트패스
b2w2,bide,jp-kana,がまん
b2w2,bide,jp-kanji,がまん
b2w2,bide,en,Bide
b2w2,bide,fr,Patience
b2w2,bide,it,Pazienza
b2w2,bide,de,Geduld
b2w2,bide,es,Venganza
b2w2,bide,ko,참기
b2w2,bind,jp-kana,しめつける
b2w2,bind,jp-kanji,しめつける
b2w2,bind,en,Bind
b2w2,bind,fr,Étreinte
b2w2,bind,it,Legatutto
b2w2,bind,de,Klammergriff
b2w2,bind,es,Atadura
b2w2,bind,ko,조이기
b2w2,bite,jp-kana,かみつく
b2w2,bite,jp-kanji,かみつく
b2w2,bite,en,Bite
b2w2,bite,fr,Morsure
b2w2,bite,it,Morso
b2w2,bite,de,Biss
b2w2,bite,es,Mordisco
b2w2,bite,ko,물기
b2w2,blast-burn,jp-kana,ブラストバーン
b2w2,blast-burn,jp-kanji,ブラストバーン
b2w2,blast-burn,en,Blast Burn
b2w2,blast-burn,fr,Rafale Feu
b2w2,blast-burn,it,Incendio
b2w2,blast-burn,de,Lohekanonade
b2w2,blast-burn,es,Anillo Ígneo
b2w2,blast-burn,ko,블러스트번
b2w2,blaze-kick,jp-kana,ブレイズキック
b2w2,blaze-kick,jp-kanji,ブレイズキック
b2w2,blaze-kick,en,Blaze Kick
b2w2,blaze-kick,fr,Pied Brûleur
b2w2,blaze-kick,it,Calciardente
b2w2,blaze-kick,de,Feuerfeger
b2w2,blaze-kick,es,Patada Ígnea
b2w2,blaze-kick,ko,브레이즈킥
b2w2,blizzard,jp-kana,ふぶき
b2w2,blizzard,jp-kanji,ふぶき
b2w2,blizzard,en,Blizzard
b2w2,blizzard,fr,Blizzard
b2w2,blizzard,it,Bora
b2w2,blizzard,de,Blizzard
b2w2,blizzard,es,Ventisca
b2w2,blizzard,ko,눈보라
b2w2,block,jp-kana,とおせんぼう
b2w2,block,jp-kanji,とおせんぼう
b2w2,block,en,Block
b2w2,block,fr,Barrage
b2w2,block,it,Blocco
b2w2,block,de,Rückentzug
b2w2,block,es,Bloqueo
b2w2,block,ko,블록
b2w2,blue-flare,jp-kana,あおいほのお
b2w2,blue-flare,jp-kanji,あおいほのお
b2w2,blue-flare,en,Blue Flare
b2w2,blue-flare,fr,Flamme Bleue
b2w2,blue-flare,it,Fuocoblu
b2w2,blue-flare,de,Blauflammen
b2w2,blue-flare,es,Llama Azul
b2w2,blue-flare,ko,푸른불꽃
b2w2,body-slam,jp-kana,のしかかり
b2w2,body-slam,jp-kanji,のしかかり
b2w2,body-slam,en,Body Slam
b2w2,body-slam,fr,Plaquage
b2w2,body-slam,it,Corposcontro
b2w2,body-slam,de,Bodyslam
b2w2,body-slam,es,Golpe Cuerpo
b2w2,body-slam,ko,누르기
b2w2,bolt-strike,jp-kana,らいげき
b2w2,bolt-strike,jp-kanji,らいげき
b2w2,bolt-strike,en,Bolt Strike
b2w2,bolt-strike,fr,ChargeFoudre
b2w2,bolt-strike,it,Lucesiluro
b2w2,bolt-strike,de,Blitzschlag
b2w2,bolt-strike,es,At. Fulgor
b2w2,bolt-strike,ko,뇌격
b2w2,bone-club,jp-kana,ホネこんぼう
b2w2,bone-club,jp-kanji,ホネこんぼう
b2w2,bone-club,en,Bone Club
b2w2,bone-club,fr,Massd’Os
b2w2,bone-club,it,Ossoclava
b2w2,bone-club,de,Knochenkeule
b2w2,bone-club,es,Hueso Palo
b2w2,bone-club,ko,뼈다귀치기
b2w2,bone-rush,jp-kana,ボーンラッシュ
b2w2,bone-rush,jp-kanji,ボーンラッシュ
b2w2,bone-rush,en,Bone Rush
b2w2,bone-rush,fr,Charge-Os
b2w2,bone-rush,it,Ossoraffica
b2w2,bone-rush,de,Knochenhatz
b2w2,bone-rush,es,Ataque Óseo
b2w2,bone-rush,ko,본러쉬
b2w2,bonemerang,jp-kana,ホネブーメラン
b2w2,bonemerang,jp-kanji,ホネブーメラン
b2w2,bonemerang,en,Bonemerang
b2w2,bonemerang,fr,Osmerang
b2w2,bonemerang,it,Ossomerang
b2w2,bonemerang,de,Knochmerang
b2w2,bonemerang,es,Huesomerang
b2w2,bonemerang,ko,뼈다귀부메랑
b2w2,bounce,jp-kana,とびはねる
b2w2,bounce,jp-kanji,とびはねる
b2w2,bounce,en,Bounce
b2w2,bounce,fr,Rebond
b2w2,bounce,it,Rimbalzo
b2w2,bounce,de,Sprungfeder
b2w2,bounce,es,Bote
b2w2,bounce,ko,뛰어오르다
b2w2,brave-bird,jp-kana,ブレイブバード
b2w2,brave-bird,jp-kanji,ブレイブバード
b2w2,brave-bird,en,Brave Bird
b2w2,brave-bird,fr,Rapace
b2w2,brave-bird,it,Baldeali
b2w2,brave-bird,de,Sturzflug
b2w2,brave-bird,es,Pájaro Osado
b2w2,brave-bird,ko,브레이브버드
b2w2,brick-break,jp-kana,かわらわり
b2w2,brick-break,jp-kanji,かわらわり
b2w2,brick-break,en,Brick Break
b2w2,brick-break,fr,Casse-Brique
b2w2,brick-break,it,Breccia
b2w2,brick-break,de,Durchbruch
b2w2,brick-break,es,Demolición
b2w2,brick-break,ko,깨트리다
b2w2,brine,jp-kana,しおみず
b2w2,brine,jp-kanji,しおみず
b2w2,brine,en,Brine
b2w2,brine,fr,Saumure
b2w2,brine,it,Acquadisale
b2w2,brine,de,Lake
b2w2,brine,es,Salmuera
b2w2,brine,ko,소금물
b2w2,bubble,jp-kana,あわ
b2w2,bubble,jp-kanji,あわ
b2w2,bubble,en,Bubble
b2w2,bubble,fr,Écume
b2w2,bubble,it,Bolla
b2w2,bubble,de,Blubber
b2w2,bubble,es,Burbuja
b2w2,bubble,ko,거품
b2w2,bubble-beam,jp-kana,バブルこうせん
b2w2,bubble-beam,jp-kanji,バブルこうせん
b2w2,bubble-beam,en,BubbleBeam
b2w2,bubble-beam,fr,Bulles d’O
b2w2,bubble-beam,it,Bollaraggio
b2w2,bubble-beam,de,Blubbstrahl
b2w2,bubble-beam,es,Rayo Burbuja
b2w2,bubble-beam,ko,거품광선
b2w2,bug-bite,jp-kana,むしくい
b2w2,bug-bite,jp-kanji,むしくい
b2w2,bug-bite,en,Bug Bite
b2w2,bug-bite,fr,Piqûre
b2w2,bug-bite,it,Coleomorso
b2w2,bug-bite,de,Käferbiss
b2w2,bug-bite,es,Picadura
b2w2,bug-bite,ko,벌레먹음
b2w2,bug-buzz,jp-kana,むしのさざめき
b2w2,bug-buzz,jp-kanji,むしのさざめき
b2w2,bug-buzz,en,Bug Buzz
b2w2,bug-buzz,fr,Bourdon
b2w2,bug-buzz,it,Ronzio
b2w2,bug-buzz,de,Käfergebrumm
b2w2,bug-buzz,es,Zumbido
b2w2,bug-buzz,ko,벌레의야단법석
b2w2,bulk-up,jp-kana,ビルドアップ
b2w2,bulk-up,jp-kanji,ビルドアップ
b2w2,bulk-up,en,Bulk Up
b2w2,bulk-up,fr,Gonflette
b2w2,bulk-up,it,Granfisico
b2w2,bulk-up,de,Protzer
b2w2,bulk-up,es,Corpulencia
b2w2,bulk-up,ko,벌크업
b2w2,bulldoze,jp-kana,じならし
b2w2,bulldoze,jp-kanji,じならし
b2w2,bulldoze,en,Bulldoze
b2w2,bulldoze,fr,Piétisol
b2w2,bulldoze,it,Battiterra
b2w2,bulldoze,de,Dampfwalze
b2w2,bulldoze,es,Terratemblor
b2w2,bulldoze,ko,땅고르기
b2w2,bullet-punch,jp-kana,バレットパンチ
b2w2,bullet-punch,jp-kanji,バレットパンチ
b2w2,bullet-punch,en,Bullet Punch
b2w2,bullet-punch,fr,Pisto-Poing
b2w2,bullet-punch,it,Pugnoscarica
b2w2,bullet-punch,de,Patronenhieb
b2w2,bullet-punch,es,Puño Bala
b2w2,bullet-punch,ko,불릿펀치
b2w2,bullet-seed,jp-kana,タネマシンガン
b2w2,bullet-seed,jp-kanji,タネマシンガン
b2w2,bullet-seed,en,Bullet Seed
b2w2,bullet-seed,fr,Balle Graine
b2w2,bullet-seed,it,Semitraglia
b2w2,bullet-seed,de,Kugelsaat
b2w2,bullet-seed,es,Recurrente
b2w2,bullet-seed,ko,기관총
b2w2,calm-mind,jp-kana,めいそう
b2w2,calm-mind,jp-kanji,めいそう
b2w2,calm-mind,en,Calm Mind
b2w2,calm-mind,fr,Plénitude
b2w2,calm-mind,it,Calmamente
b2w2,calm-mind,de,Gedankengut
b2w2,calm-mind,es,Paz Mental
b2w2,calm-mind,ko,명상
b2w2,camouflage,jp-kana,ほごしょく
b2w2,camouflage,jp-kanji,ほごしょく
b2w2,camouflage,en,Camouflage
b2w2,camouflage,fr,Camouflage
b2w2,camouflage,it,Camuffamento
b2w2,camouflage,de,Tarnung
b2w2,camouflage,es,Camuflaje
b2w2,camouflage,ko,보호색
b2w2,captivate,jp-kana,ゆうわく
b2w2,captivate,jp-kanji,ゆうわく
b2w2,captivate,en,Captivate
b2w2,captivate,fr,Séduction
b2w2,captivate,it,Incanto
b2w2,captivate,de,Liebreiz
b2w2,captivate,es,Seducción
b2w2,captivate,ko,유혹
b2w2,charge,jp-kana,じゅうでん
b2w2,charge,jp-kanji,じゅうでん
b2w2,charge,en,Charge
b2w2,charge,fr,Chargeur
b2w2,charge,it,Sottocarica
b2w2,charge,de,Ladevorgang
b2w2,charge,es,Carga
b2w2,charge,ko,충전
b2w2,charge-beam,jp-kana,チャージビーム
b2w2,charge-beam,jp-kanji,チャージビーム
b2w2,charge-beam,en,Charge Beam
b2w2,charge-beam,fr,Rayon Chargé
b2w2,charge-beam,it,Raggioscossa
b2w2,charge-beam,de,Ladestrahl
b2w2,charge-beam,es,Rayo Carga
b2w2,charge-beam,ko,차지빔
b2w2,charm,jp-kana,あまえる
b2w2,charm,jp-kanji,あまえる
b2w2,charm,en,Charm
b2w2,charm,fr,Charme
b2w2,charm,it,Fascino
b2w2,charm,de,Charme
b2w2,charm,es,Encanto
b2w2,charm,ko,애교부리기
b2w2,chatter,jp-kana,おしゃべり
b2w2,chatter,jp-kanji,おしゃべり
b2w2,chatter,en,Chatter
b2w2,chatter,fr,Babil
b2w2,chatter,it,Schiamazzo
b2w2,chatter,de,Geschwätz
b2w2,chatter,es,Cháchara
b2w2,chatter,ko,수다
b2w2,chip-away,jp-kana,なしくずし
b2w2,chip-away,jp-kanji,なしくずし
b2w2,chip-away,en,Chip Away
b2w2,chip-away,fr,Attrition
b2w2,chip-away,it,Insidia
b2w2,chip-away,de,Zermürben
b2w2,chip-away,es,Guardia Baja
b2w2,chip-away,ko,야금야금
b2w2,circle-throw,jp-kana,ともえなげ
b2w2,circle-throw,jp-kanji,ともえなげ
b2w2,circle-throw,en,Circle Throw
b2w2,circle-throw,fr,Projection
b2w2,circle-throw,it,Ribaltiro
b2w2,circle-throw,de,Überkopfwurf
b2w2,circle-throw,es,Llave Giro
b2w2,circle-throw,ko,배대뒤치기
b2w2,clamp,jp-kana,からではさむ
b2w2,clamp,jp-kanji,からではさむ
b2w2,clamp,en,Clamp
b2w2,clamp,fr,Claquoir
b2w2,clamp,it,Tenaglia
b2w2,clamp,de,Schnapper
b2w2,clamp,es,Tenaza
b2w2,clamp,ko,껍질끼우기
b2w2,clear-smog,jp-kana,クリアスモッグ
b2w2,clear-smog,jp-kanji,クリアスモッグ
b2w2,clear-smog,en,Clear Smog
b2w2,clear-smog,fr,Bain de Smog
b2w2,clear-smog,it,Pulifumo
b2w2,clear-smog,de,Klärsmog
b2w2,clear-smog,es,Nieblaclara
b2w2,clear-smog,ko,클리어스모그
b2w2,close-combat,jp-kana,インファイト
b2w2,close-combat,jp-kanji,インファイト
b2w2,close-combat,en,Close Combat
b2w2,close-combat,fr,Close Combat
b2w2,close-combat,it,Zuffa
b2w2,close-combat,de,Nahkampf
b2w2,close-combat,es,A Bocajarro
b2w2,close-combat,ko,인파이트
b2w2,coil,jp-kana,とぐろをまく
b2w2,coil,jp-kanji,とぐろをまく
b2w2,coil,en,Coil
b2w2,coil,fr,Enroulement
b2w2,coil,it,Arrotola
b2w2,coil,de,Einrollen
b2w2,coil,es,Enrosque
b2w2,coil,ko,똬리틀기
b2w2,comet-punch,jp-kana,れんぞくパンチ
b2w2,comet-punch,jp-kanji,れんぞくパンチ
b2w2,comet-punch,en,Comet Punch
b2w2,comet-punch,fr,Poing Comète
b2w2,comet-punch,it,Cometapugno
b2w2,comet-punch,de,Kometenhieb
b2w2,comet-punch,es,Puño Cometa
b2w2,comet-punch,ko,연속펀치
b2w2,confuse-ray,jp-kana,あやしいひかり
b2w2,confuse-ray,jp-kanji,あやしいひかり
b2w2,confuse-ray,en,Confuse Ray
b2w2,confuse-ray,fr,Onde Folie
b2w2,confuse-ray,it,Stordiraggio
b2w2,confuse-ray,de,Konfustrahl
b2w2,confuse-ray,es,Rayo Confuso
b2w2,confuse-ray,ko,이상한빛
b2w2,confusion,jp-kana,ねんりき
b2w2,confusion,jp-kanji,ねんりき
b2w2,confusion,en,Confusion
b2w2,confusion,fr,Choc Mental
b2w2,confusion,it,Confusione
b2w2,confusion,de,Konfusion
b2w2,confusion,es,Confusión
b2w2,confusion,ko,염동력
b2w2,constrict,jp-kana,からみつく
b2w2,constrict,jp-kanji,からみつく
b2w2,constrict,en,Constrict
b2w2,constrict,fr,Constriction
b2w2,constrict,it,Limitazione
b2w2,constrict,de,Umklammerung
b2w2,constrict,es,Restricción
b2w2,constrict,ko,휘감기
b2w2,conversion,jp-kana,テクスチャー
b2w2,conversion,jp-kanji,テクスチャー
b2w2,conversion,en,Conversion
b2w2,conversion,fr,Adaptation
b2w2,conversion,it,Conversione
b2w2,conversion,de,Umwandlung
b2w2,conversion,es,Conversión
b2w2,conversion,ko,텍스처
b2w2,conversion-2,jp-kana,テクスチャー２
b2w2,conversion-2,jp-kanji,テクスチャー２
b2w2,conversion-2,en,Conversion 2
b2w2,conversion-2,fr,Conversion 2
b2w2,conversion-2,it,Conversione2
b2w2,conversion-2,de,Umwandlung2
b2w2,conversion-2,es,Conversión2
b2w2,conversion-2,ko,텍스처2
b2w2,copycat,jp-kana,まねっこ
b2w2,copycat,jp-kanji,まねっこ
b2w2,copycat,en,Copycat
b2w2,copycat,fr,Photocopie
b2w2,copycat,it,Copione
b2w2,copycat,de,Imitator
b2w2,copycat,es,Copión
b2w2,copycat,ko,흉내쟁이
b2w2,cosmic-power,jp-kana,コスモパワー
b2w2,cosmic-power,jp-kanji,コスモパワー
b2w2,cosmic-power,en,Cosmic Power
b2w2,cosmic-power,fr,Force Cosmik
b2w2,cosmic-power,it,Cosmoforza
b2w2,cosmic-power,de,Kosmik-Kraft
b2w2,cosmic-power,es,Masa Cósmica
b2w2,cosmic-power,ko,코스믹파워
b2w2,cotton-guard,jp-kana,コットンガード
b2w2,cotton-guard,jp-kanji,コットンガード
b2w2,cotton-guard,en,Cotton Guard
b2w2,cotton-guard,fr,Cotogarde
b2w2,cotton-guard,it,Cotonscudo
b2w2,cotton-guard,de,Watteschild
b2w2,cotton-guard,es,Rizo Algodón
b2w2,cotton-guard,ko,코튼가드
b2w2,cotton-spore,jp-kana,わたほうし
b2w2,cotton-spore,jp-kanji,わたほうし
b2w2,cotton-spore,en,Cotton Spore
b2w2,cotton-spore,fr,Spore Coton
b2w2,cotton-spore,it,Cottonspora
b2w2,cotton-spore,de,Baumwollsaat
b2w2,cotton-spore,es,Esporagodón
b2w2,cotton-spore,ko,목화포자
b2w2,counter,jp-kana,カウンター
b2w2,counter,jp-kanji,カウンター
b2w2,counter,en,Counter
b2w2,counter,fr,Riposte
b2w2,counter,it,Contatore
b2w2,counter,de,Konter
b2w2,counter,es,Contador
b2w2,counter,ko,카운터
b2w2,covet,jp-kana,ほしがる
b2w2,covet,jp-kanji,ほしがる
b2w2,covet,en,Covet
b2w2,covet,fr,Implore
b2w2,covet,it,Supplica
b2w2,covet,de,Bezirzer
b2w2,covet,es,Antojo
b2w2,covet,ko,탐내다
b2w2,crabhammer,jp-kana,クラブハンマー
b2w2,crabhammer,jp-kanji,クラブハンマー
b2w2,crabhammer,en,Crabhammer
b2w2,crabhammer,fr,Pince-Masse
b2w2,crabhammer,it,Martellata
b2w2,crabhammer,de,Krabbhammer
b2w2,crabhammer,es,Martillazo
b2w2,crabhammer,ko,찝게햄머
b2w2,cross-chop,jp-kana,クロスチョップ
b2w2,cross-chop,jp-kanji,クロスチョップ
b2w2,cross-chop,en,Cross Chop
b2w2,cross-chop,fr,Coup-Croix
b2w2,cross-chop,it,Incrocolpo
b2w2,cross-chop,de,Kreuzhieb
b2w2,cross-chop,es,Tajo Cruzado
b2w2,cross-chop,ko,크로스촙
b2w2,cross-poison,jp-kana,クロスポイズン
b2w2,cross-poison,jp-kanji,クロスポイズン
b2w2,cross-poison,en,Cross Poison
b2w2,cross-poison,fr,Poison-Croix
b2w2,cross-poison,it,Velenocroce
b2w2,cross-poison,de,Giftstreich
b2w2,cross-poison,es,Veneno X
b2w2,cross-poison,ko,크로스포이즌
b2w2,crunch,jp-kana,かみくだく
b2w2,crunch,jp-kanji,かみくだく
b2w2,crunch,en,Crunch
b2w2,crunch,fr,Mâchouille
b2w2,crunch,it,Sgranocchio
b2w2,crunch,de,Knirscher
b2w2,crunch,es,Triturar
b2w2,crunch,ko,깨물어부수기
b2w2,crush-claw,jp-kana,ブレイククロー
b2w2,crush-claw,jp-kanji,ブレイククロー
b2w2,crush-claw,en,Crush Claw
b2w2,crush-claw,fr,Éclategriffe
b2w2,crush-claw,it,Tritartigli
b2w2,crush-claw,de,Zermalmklaue
b2w2,crush-claw,es,Garra Brutal
b2w2,crush-claw,ko,브레이크크루
b2w2,crush-grip,jp-kana,にぎりつぶす
b2w2,crush-grip,jp-kanji,にぎりつぶす
b2w2,crush-grip,en,Crush Grip
b2w2,crush-grip,fr,Presse
b2w2,crush-grip,it,Sbriciolmano
b2w2,crush-grip,de,Quetschgriff
b2w2,crush-grip,es,Agarrón
b2w2,crush-grip,ko,묵사발
b2w2,curse,jp-kana,のろい
b2w2,curse,jp-kanji,のろい
b2w2,curse,en,Curse
b2w2,curse,fr,Malédiction
b2w2,curse,it,Maledizione
b2w2,curse,de,Fluch
b2w2,curse,es,Maldición
b2w2,curse,ko,저주
b2w2,cut,jp-kana,いあいぎり
b2w2,cut,jp-kanji,いあいぎり
b2w2,cut,en,Cut
b2w2,cut,fr,Coupe
b2w2,cut,it,Taglio
b2w2,cut,de,Zerschneider
b2w2,cut,es,Corte
b2w2,cut,ko,풀베기
b2w2,dark-pulse,jp-kana,あくのはどう
b2w2,dark-pulse,jp-kanji,あくのはどう
b2w2,dark-pulse,en,Dark Pulse
b2w2,dark-pulse,fr,Vibrobscur
b2w2,dark-pulse,it,Neropulsar
b2w2,dark-pulse,de,Finsteraura
b2w2,dark-pulse,es,Pulso Umbrío
b2w2,dark-pulse,ko,악의파동
b2w2,dark-void,jp-kana,ダークホール
b2w2,dark-void,jp-kanji,ダークホール
b2w2,dark-void,en,Dark Void
b2w2,dark-void,fr,Trou Noir
b2w2,dark-void,it,Vuototetro
b2w2,dark-void,de,Schlummerort
b2w2,dark-void,es,Brecha Negra
b2w2,dark-void,ko,다크홀
b2w2,defend-order,jp-kana,ぼうぎょしれい
b2w2,defend-order,jp-kanji,ぼうぎょしれい
b2w2,defend-order,en,Defend Order
b2w2,defend-order,fr,Appel Défens
b2w2,defend-order,it,Comandoscudo
b2w2,defend-order,de,Blockbefehl
b2w2,defend-order,es,A Defender
b2w2,defend-order,ko,방어지령
b2w2,defense-curl,jp-kana,まるくなる
b2w2,defense-curl,jp-kanji,まるくなる
b2w2,defense-curl,en,Defense Curl
b2w2,defense-curl,fr,Boul’Armure
b2w2,defense-curl,it,Ricciolscudo
b2w2,defense-curl,de,Einigler
b2w2,defense-curl,es,Rizo Defensa
b2w2,defense-curl,ko,웅크리기
b2w2,defog,jp-kana,きりばらい
b2w2,defog,jp-kanji,きりばらい
b2w2,defog,en,Defog
b2w2,defog,fr,Anti-Brume
b2w2,defog,it,Scacciabruma
b2w2,defog,de,Auflockern
b2w2,defog,es,Despejar
b2w2,defog,ko,안개제거
b2w2,destiny-bond,jp-kana,みちづれ
b2w2,destiny-bond,jp-kanji,みちづれ
b2w2,destiny-bond,en,Destiny Bond
b2w2,destiny-bond,fr,Prlvt Destin
b2w2,destiny-bond,it,Destinobbl.
b2w2,destiny-bond,de,Abgangsbund
b2w2,destiny-bond,es,Mismodestino
b2w2,destiny-bond,ko,길동무
b2w2,detect,jp-kana,みきり
b2w2,detect,jp-kanji,みきり
b2w2,detect,en,Detect
b2w2,detect,fr,Détection
b2w2,detect,it,Individua
b2w2,detect,de,Scanner
b2w2,detect,es,Detección
b2w2,detect,ko,판별
b2w2,dig,jp-kana,あなをほる
b2w2,dig,jp-kanji,あなをほる
b2w2,dig,en,Dig
b2w2,dig,fr,Tunnel
b2w2,dig,it,Fossa
b2w2,dig,de,Schaufler
b2w2,dig,es,Excavar
b2w2,dig,ko,구멍파기
b2w2,disable,jp-kana,かなしばり
b2w2,disable,jp-kanji,かなしばり
b2w2,disable,en,Disable
b2w2,disable,fr,Entrave
b2w2,disable,it,Inibitore
b2w2,disable,de,Aussetzer
b2w2,disable,es,Anulación
b2w2,disable,ko,사슬묶기
b2w2,discharge,jp-kana,ほうでん
b2w2,discharge,jp-kanji,ほうでん
b2w2,discharge,en,Discharge
b2w2,discharge,fr,Coup d’Jus
b2w2,discharge,it,Scarica
b2w2,discharge,de,Ladungsstoß
b2w2,discharge,es,Chispazo
b2w2,discharge,ko,방전
b2w2,dive,jp-kana,ダイビング
b2w2,dive,jp-kanji,ダイビング
b2w2,dive,en,Dive
b2w2,dive,fr,Plongée
b2w2,dive,it,Sub
b2w2,dive,de,Taucher
b2w2,dive,es,Buceo
b2w2,dive,ko,다이빙
b2w2,dizzy-punch,jp-kana,ピヨピヨパンチ
b2w2,dizzy-punch,jp-kanji,ピヨピヨパンチ
b2w2,dizzy-punch,en,Dizzy Punch
b2w2,dizzy-punch,fr,Uppercut
b2w2,dizzy-punch,it,Stordipugno
b2w2,dizzy-punch,de,Irrschlag
b2w2,dizzy-punch,es,Puño Mareo
b2w2,dizzy-punch,ko,잼잼펀치
b2w2,doom-desire,jp-kana,はめつのねがい
b2w2,doom-desire,jp-kanji,はめつのねがい
b2w2,doom-desire,en,Doom Desire
b2w2,doom-desire,fr,Carnareket
b2w2,doom-desire,it,Obbliderio
b2w2,doom-desire,de,Kismetwunsch
b2w2,doom-desire,es,Deseo Oculto
b2w2,doom-desire,ko,파멸의소원
b2w2,double-edge,jp-kana,すてみタックル
b2w2,double-edge,jp-kanji,すてみタックル
b2w2,double-edge,en,Double-Edge
b2w2,double-edge,fr,Damoclès
b2w2,double-edge,it,Sdoppiatore
b2w2,double-edge,de,Risikotackle
b2w2,double-edge,es,Doble Filo
b2w2,double-edge,ko,이판사판태클
b2w2,double-hit,jp-kana,ダブルアタック
b2w2,double-hit,jp-kanji,ダブルアタック
b2w2,double-hit,en,Double Hit
b2w2,double-hit,fr,Coup Double
b2w2,double-hit,it,Doppiosmash
b2w2,double-hit,de,Doppelschlag
b2w2,double-hit,es,Doble Golpe
b2w2,double-hit,ko,더블어택
