game_group_identifier,pokemon_identifier,slot,type_identifier
dp,hippowdon,1,ground
dp,skorupi,1,poison
dp,skorupi,2,bug
dp,drapion,1,poison
dp,drapion,2,dark
dp,croagunk,1,poison
dp,croagunk,2,fighting
dp,toxicroak,1,poison
dp,toxicroak,2,fighting
dp,carnivine,1,grass
dp,finneon,1,water
dp,lumineon,1,water
dp,mantyke,1,water
dp,mantyke,2,flying
dp,snover,1,grass
dp,snover,2,ice
dp,abomasnow,1,grass
dp,abomasnow,2,ice
dp,weavile,1,dark
dp,weavile,2,ice
dp,magnezone,1,electric
dp,magnezone,2,steel
dp,lickilicky,1,normal
dp,rhyperior,1,ground
dp,rhyperior,2,rock
dp,tangrowth,1,grass
dp,electivire,1,electric
dp,magmortar,1,fire
dp,togekiss,1,normal
dp,togekiss,2,flying
dp,yanmega,1,bug
dp,yanmega,2,flying
dp,leafeon,1,grass
dp,glaceon,1,ice
dp,gliscor,1,ground
dp,gliscor,2,flying
dp,mamoswine,1,ice
dp,mamoswine,2,ground
dp,porygon-z,1,normal
dp,gallade,1,psychic
dp,gallade,2,fighting
dp,probopass,1,rock
dp,probopass,2,steel
dp,dusknoir,1,ghost
dp,froslass,1,ice
dp,froslass,2,ghost
dp,rotom,1,electric
dp,rotom,2,ghost
dp,uxie,1,psychic
dp,mesprit,1,psychic
dp,azelf,1,psychic
dp,dialga,1,steel
dp,dialga,2,dragon
dp,palkia,1,water
dp,palkia,2,dragon
dp,heatran,1,fire
dp,heatran,2,steel
dp,regigigas,1,normal
dp,giratina-altered-forme,1,ghost
dp,giratina-altered-forme,2,dragon
dp,cresselia,1,psychic
dp,phione,1,water
dp,manaphy,1,water
dp,darkrai,1,dark
dp,shaymin-land-forme,1,grass
dp,arceus-normal-type,1,normal
dp,arceus-fighting-type,1,normal
dp,arceus-flying-type,1,normal
dp,arceus-poison-type,1,normal
dp,arceus-ground-type,1,normal
dp,arceus-rock-type,1,normal
dp,arceus-bug-type,1,normal
dp,arceus-ghost-type,1,normal
dp,arceus-steel-type,1,normal
dp,arceus-fire-type,1,normal
dp,arceus-water-type,1,normal
dp,arceus-grass-type,1,normal
dp,arceus-electric-type,1,normal
dp,arceus-psychic-type,1,normal
dp,arceus-ice-type,1,normal
dp,arceus-dragon-type,1,normal
dp,arceus-dark-type,1,normal
p,bulbasaur,1,grass
p,bulbasaur,2,poison
p,ivysaur,1,grass
p,ivysaur,2,poison
p,venusaur,1,grass
p,venusaur,2,poison
p,charmander,1,fire
p,charmeleon,1,fire
p,charizard,1,fire
p,charizard,2,flying
p,squirtle,1,water
p,wartortle,1,water
p,blastoise,1,water
p,caterpie,1,bug
p,metapod,1,bug
p,butterfree,1,bug
p,butterfree,2,flying
p,weedle,1,bug
p,weedle,2,poison
p,kakuna,1,bug
p,kakuna,2,poison
p,beedrill,1,bug
p,beedrill,2,poison
p,pidgey,1,normal
p,pidgey,2,flying
p,pidgeotto,1,normal
p,pidgeotto,2,flying
p,pidgeot,1,normal
p,pidgeot,2,flying
p,rattata,1,normal
p,raticate,1,normal
p,spearow,1,normal
p,spearow,2,flying
p,fearow,1,normal
p,fearow,2,flying
p,ekans,1,poison
p,arbok,1,poison
p,pikachu,1,electric
p,raichu,1,electric
p,sandshrew,1,ground
p,sandslash,1,ground
p,nidoran-f,1,poison
p,nidorina,1,poison
p,nidoqueen,1,poison
p,nidoqueen,2,ground
p,nidoran-m,1,poison
p,nidorino,1,poison
p,nidoking,1,poison
p,nidoking,2,ground
p,clefairy,1,normal
p,clefable,1,normal
p,vulpix,1,fire
p,ninetales,1,fire
p,jigglypuff,1,normal
p,wigglytuff,1,normal
p,zubat,1,poison
p,zubat,2,flying
p,golbat,1,poison
p,golbat,2,flying
p,oddish,1,grass
p,oddish,2,poison
p,gloom,1,grass
p,gloom,2,poison
p,vileplume,1,grass
p,vileplume,2,poison
p,paras,1,bug
p,paras,2,grass
p,parasect,1,bug
p,parasect,2,grass
p,venonat,1,bug
p,venonat,2,poison
p,venomoth,1,bug
p,venomoth,2,poison
p,diglett,1,ground
p,dugtrio,1,ground
p,meowth,1,normal
p,persian,1,normal
p,psyduck,1,water
p,golduck,1,water
p,mankey,1,fighting
p,primeape,1,fighting
p,growlithe,1,fire
p,arcanine,1,fire
p,poliwag,1,water
p,poliwhirl,1,water
p,poliwrath,1,water
p,poliwrath,2,fighting
p,abra,1,psychic
p,kadabra,1,psychic
p,alakazam,1,psychic
p,machop,1,fighting
p,machoke,1,fighting
p,machamp,1,fighting
p,bellsprout,1,grass
p,bellsprout,2,poison
p,weepinbell,1,grass
p,weepinbell,2,poison
p,victreebel,1,grass
p,victreebel,2,poison
p,tentacool,1,water
p,tentacool,2,poison
p,tentacruel,1,water
p,tentacruel,2,poison
p,geodude,1,rock
p,geodude,2,ground
p,graveler,1,rock
p,graveler,2,ground
p,golem,1,rock
p,golem,2,ground
p,ponyta,1,fire
p,rapidash,1,fire
p,slowpoke,1,water
p,slowpoke,2,psychic
p,slowbro,1,water
p,slowbro,2,psychic
p,magnemite,1,electric
p,magnemite,2,steel
p,magneton,1,electric
p,magneton,2,steel
p,farfetchd,1,normal
p,farfetchd,2,flying
p,doduo,1,normal
p,doduo,2,flying
p,dodrio,1,normal
p,dodrio,2,flying
p,seel,1,water
p,dewgong,1,water
p,dewgong,2,ice
p,grimer,1,poison
p,muk,1,poison
p,shellder,1,water
p,cloyster,1,water
p,cloyster,2,ice
p,gastly,1,ghost
p,gastly,2,poison
p,haunter,1,ghost
p,haunter,2,poison
p,gengar,1,ghost
p,gengar,2,poison
p,onix,1,rock
p,onix,2,ground
p,drowzee,1,psychic
p,hypno,1,psychic
p,krabby,1,water
p,kingler,1,water
p,voltorb,1,electric
p,electrode,1,electric
p,exeggcute,1,grass
p,exeggcute,2,psychic
p,exeggutor,1,grass
p,exeggutor,2,psychic
p,cubone,1,ground
p,marowak,1,ground
p,hitmonlee,1,fighting
p,hitmonchan,1,fighting
p,lickitung,1,normal
p,koffing,1,poison
p,weezing,1,poison
p,rhyhorn,1,ground
p,rhyhorn,2,rock
p,rhydon,1,ground
p,rhydon,2,rock
p,chansey,1,normal
p,tangela,1,grass
p,kangaskhan,1,normal
p,horsea,1,water
p,seadra,1,water
p,goldeen,1,water
p,seaking,1,water
p,staryu,1,water
p,starmie,1,water
p,starmie,2,psychic
p,mr-mime,1,psychic
p,scyther,1,bug
p,scyther,2,flying
p,jynx,1,ice
p,jynx,2,psychic
p,electabuzz,1,electric
p,magmar,1,fire
p,pinsir,1,bug
p,tauros,1,normal
p,magikarp,1,water
p,gyarados,1,water
p,gyarados,2,flying
p,lapras,1,water
p,lapras,2,ice
p,ditto,1,normal
p,eevee,1,normal
p,vaporeon,1,water
p,jolteon,1,electric
p,flareon,1,fire
p,porygon,1,normal
p,omanyte,1,rock
p,omanyte,2,water
p,omastar,1,rock
p,omastar,2,water
p,kabuto,1,rock
p,kabuto,2,water
p,kabutops,1,rock
p,kabutops,2,water
p,aerodactyl,1,rock
p,aerodactyl,2,flying
p,snorlax,1,normal
p,articuno,1,ice
p,articuno,2,flying
p,zapdos,1,electric
p,zapdos,2,flying
p,moltres,1,fire
p,moltres,2,flying
p,dratini,1,dragon
p,dragonair,1,dragon
p,dragonite,1,dragon
p,dragonite,2,flying
p,mewtwo,1,psychic
p,mew,1,psychic
p,chikorita,1,grass
p,bayleef,1,grass
p,meganium,1,grass
p,cyndaquil,1,fire
p,quilava,1,fire
p,typhlosion,1,fire
p,totodile,1,water
p,croconaw,1,water
p,feraligatr,1,water
p,sentret,1,normal
p,furret,1,normal
p,hoothoot,1,normal
p,hoothoot,2,flying
p,noctowl,1,normal
p,noctowl,2,flying
p,ledyba,1,bug
p,ledyba,2,flying
p,ledian,1,bug
p,ledian,2,flying
p,spinarak,1,bug
p,spinarak,2,poison
p,ariados,1,bug
p,ariados,2,poison
p,crobat,1,poison
p,crobat,2,flying
p,chinchou,1,water
p,chinchou,2,electric
p,lanturn,1,water
p,lanturn,2,electric
p,pichu,1,electric
p,cleffa,1,normal
p,igglybuff,1,normal
p,togepi,1,normal
p,togetic,1,normal
p,togetic,2,flying
p,natu,1,psychic
p,natu,2,flying
p,xatu,1,psychic
p,xatu,2,flying
p,mareep,1,electric
p,flaaffy,1,electric
p,ampharos,1,electric
p,bellossom,1,grass
p,marill,1,water
p,azumarill,1,water
p,sudowoodo,1,rock
p,politoed,1,water
p,hoppip,1,grass
p,hoppip,2,flying
p,skiploom,1,grass
p,skiploom,2,flying
p,jumpluff,1,grass
p,jumpluff,2,flying
p,aipom,1,normal
p,sunkern,1,grass
p,sunflora,1,grass
p,yanma,1,bug
p,yanma,2,flying
p,wooper,1,water
p,wooper,2,ground
p,quagsire,1,water
p,quagsire,2,ground
p,espeon,1,psychic
p,umbreon,1,dark
p,murkrow,1,dark
p,murkrow,2,flying
p,slowking,1,water
p,slowking,2,psychic
p,misdreavus,1,ghost
p,unown-a,1,psychic
p,unown-b,1,psychic
p,unown-c,1,psychic
p,unown-d,1,psychic
p,unown-e,1,psychic
p,unown-f,1,psychic
p,unown-g,1,psychic
p,unown-h,1,psychic
p,unown-i,1,psychic
p,unown-j,1,psychic
p,unown-k,1,psychic
p,unown-l,1,psychic
p,unown-m,1,psychic
p,unown-n,1,psychic
p,unown-o,1,psychic
p,unown-p,1,psychic
p,unown-q,1,psychic
p,unown-r,1,psychic
p,unown-s,1,psychic
p,unown-t,1,psychic
p,unown-u,1,psychic
p,unown-v,1,psychic
p,unown-w,1,psychic
p,unown-x,1,psychic
p,unown-y,1,psychic
p,unown-z,1,psychic
p,unown-exclamation,1,psychic
p,unown-question,1,psychic
p,wobbuffet,1,psychic
p,girafarig,1,normal
p,girafarig,2,psychic
p,pineco,1,bug
p,forretress,1,bug
p,forretress,2,steel
p,dunsparce,1,normal
p,gligar,1,ground
p,gligar,2,flying
p,steelix,1,steel
p,steelix,2,ground
p,snubbull,1,normal
p,granbull,1,normal
p,qwilfish,1,water
p,qwilfish,2,poison
p,scizor,1,bug
p,scizor,2,steel
p,shuckle,1,bug
p,shuckle,2,rock
p,heracross,1,bug
p,heracross,2,fighting
p,sneasel,1,dark
p,sneasel,2,ice
p,teddiursa,1,normal
p,ursaring,1,normal
p,slugma,1,fire
p,magcargo,1,fire
p,magcargo,2,rock
p,swinub,1,ice
p,swinub,2,ground
p,piloswine,1,ice
p,piloswine,2,ground
p,corsola,1,water
p,corsola,2,rock
p,remoraid,1,water
p,octillery,1,water
p,delibird,1,ice
p,delibird,2,flying
p,mantine,1,water
p,mantine,2,flying
p,skarmory,1,steel
p,skarmory,2,flying
p,houndour,1,dark
p,houndour,2,fire
p,houndoom,1,dark
p,houndoom,2,fire
p,kingdra,1,water
p,kingdra,2,dragon
p,phanpy,1,ground
p,donphan,1,ground
p,porygon2,1,normal
p,stantler,1,normal
p,smeargle,1,normal
p,tyrogue,1,fighting
p,hitmontop,1,fighting
p,smoochum,1,ice
p,smoochum,2,psychic
p,elekid,1,electric
p,magby,1,fire
p,miltank,1,normal
p,blissey,1,normal
p,raikou,1,electric
p,entei,1,fire
p,suicune,1,water
p,larvitar,1,rock
p,larvitar,2,ground
p,pupitar,1,rock
p,pupitar,2,ground
p,tyranitar,1,rock
p,tyranitar,2,dark
p,lugia,1,psychic
p,lugia,2,flying
p,ho-oh,1,fire
p,ho-oh,2,flying
p,celebi,1,psychic
p,celebi,2,grass
p,treecko,1,grass
p,grovyle,1,grass
p,sceptile,1,grass
p,torchic,1,fire
p,combusken,1,fire
p,combusken,2,fighting
p,blaziken,1,fire
p,blaziken,2,fighting
p,mudkip,1,water
p,marshtomp,1,water
p,marshtomp,2,ground
p,swampert,1,water
p,swampert,2,ground
p,poochyena,1,dark
p,mightyena,1,dark
p,zigzagoon,1,normal
p,linoone,1,normal
p,wurmple,1,bug
p,silcoon,1,bug
p,beautifly,1,bug
p,beautifly,2,flying
p,cascoon,1,bug
p,dustox,1,bug
p,dustox,2,poison
p,lotad,1,water
p,lotad,2,grass
p,lombre,1,water
p,lombre,2,grass
p,ludicolo,1,water
p,ludicolo,2,grass
p,seedot,1,grass
p,nuzleaf,1,grass
p,nuzleaf,2,dark
p,shiftry,1,grass
p,shiftry,2,dark
p,taillow,1,normal
p,taillow,2,flying
p,swellow,1,normal
p,swellow,2,flying
p,wingull,1,water
p,wingull,2,flying
p,pelipper,1,water
p,pelipper,2,flying
p,ralts,1,psychic
p,kirlia,1,psychic
p,gardevoir,1,psychic
p,surskit,1,bug
p,surskit,2,water
p,masquerain,1,bug
p,masquerain,2,flying
p,shroomish,1,grass
p,breloom,1,grass
p,breloom,2,fighting
p,slakoth,1,normal
p,vigoroth,1,normal
p,slaking,1,normal
p,nincada,1,bug
p,nincada,2,ground
p,ninjask,1,bug
p,ninjask,2,flying
p,shedinja,1,bug
p,shedinja,2,ghost
p,whismur,1,normal
p,loudred,1,normal
p,exploud,1,normal
p,makuhita,1,fighting
p,hariyama,1,fighting
p,azurill,1,normal
p,nosepass,1,rock
p,skitty,1,normal
p,delcatty,1,normal
p,sableye,1,dark
p,sableye,2,ghost
p,mawile,1,steel
p,aron,1,steel
p,aron,2,rock
p,lairon,1,steel
p,lairon,2,rock
p,aggron,1,steel
p,aggron,2,rock
p,meditite,1,fighting
p,meditite,2,psychic
p,medicham,1,fighting
p,medicham,2,psychic
p,electrike,1,electric
p,manectric,1,electric
p,plusle,1,electric
p,minun,1,electric
p,volbeat,1,bug
p,illumise,1,bug
p,roselia,1,grass
p,roselia,2,poison
p,gulpin,1,poison
p,swalot,1,poison
p,carvanha,1,water
p,carvanha,2,dark
p,sharpedo,1,water
p,sharpedo,2,dark
p,wailmer,1,water
p,wailord,1,water
p,numel,1,fire
p,numel,2,ground
p,camerupt,1,fire
p,camerupt,2,ground
p,torkoal,1,fire
p,spoink,1,psychic
p,grumpig,1,psychic
p,spinda,1,normal
p,trapinch,1,ground
p,vibrava,1,ground
p,vibrava,2,dragon
p,flygon,1,ground
p,flygon,2,dragon
p,cacnea,1,grass
p,cacturne,1,grass
p,cacturne,2,dark
p,swablu,1,normal
p,swablu,2,flying
p,altaria,1,dragon
p,altaria,2,flying
p,zangoose,1,normal
p,seviper,1,poison
p,lunatone,1,rock
p,lunatone,2,psychic
p,solrock,1,rock
p,solrock,2,psychic
p,barboach,1,water
p,barboach,2,ground
p,whiscash,1,water
p,whiscash,2,ground
p,corphish,1,water
p,crawdaunt,1,water
p,crawdaunt,2,dark
p,baltoy,1,ground
p,baltoy,2,psychic
p,claydol,1,ground
p,claydol,2,psychic
p,lileep,1,rock
p,lileep,2,grass
p,cradily,1,rock
p,cradily,2,grass
p,anorith,1,rock
p,anorith,2,bug
p,armaldo,1,rock
p,armaldo,2,bug
p,feebas,1,water
p,milotic,1,water
p,castform-normal,1,normal
p,castform-sunny-form,1,fire
p,castform-rainy-form,1,water
p,castform-snowy-form,1,ice
p,kecleon,1,normal
p,shuppet,1,ghost
p,banette,1,ghost
p,duskull,1,ghost
p,dusclops,1,ghost
p,tropius,1,grass
p,tropius,2,flying
p,chimecho,1,psychic
p,absol,1,dark
p,wynaut,1,psychic
p,snorunt,1,ice
p,glalie,1,ice
p,spheal,1,ice
p,spheal,2,water
p,sealeo,1,ice
p,sealeo,2,water
p,walrein,1,ice
p,walrein,2,water
p,clamperl,1,water
p,huntail,1,water
p,gorebyss,1,water
p,relicanth,1,water
p,relicanth,2,rock
p,luvdisc,1,water
p,bagon,1,dragon
p,shelgon,1,dragon
p,salamence,1,dragon
p,salamence,2,flying
p,beldum,1,steel
p,beldum,2,psychic
p,metang,1,steel
p,metang,2,psychic
p,metagross,1,steel
p,metagross,2,psychic
p,regirock,1,rock
p,regice,1,ice
p,registeel,1,steel
p,latias,1,dragon
p,latias,2,psychic
p,latios,1,dragon
p,latios,2,psychic
p,kyogre,1,water
p,groudon,1,ground
p,rayquaza,1,dragon
p,rayquaza,2,flying
p,jirachi,1,steel
p,jirachi,2,psychic
p,deoxys-normal-forme,1,psychic
p,deoxys-attack-forme,1,psychic
p,deoxys-defense-forme,1,psychic
p,deoxys-speed-forme,1,psychic
p,turtwig,1,grass
p,grotle,1,grass
p,torterra,1,grass
p,torterra,2,ground
p,chimchar,1,fire
p,monferno,1,fire
p,monferno,2,fighting
p,infernape,1,fire
p,infernape,2,fighting
p,piplup,1,water
p,prinplup,1,water
p,empoleon,1,water
p,empoleon,2,steel
p,starly,1,normal
p,starly,2,flying
p,staravia,1,normal
p,staravia,2,flying
p,staraptor,1,normal
p,staraptor,2,flying
p,bidoof,1,normal
p,bibarel,1,normal
p,bibarel,2,water
p,kricketot,1,bug
p,kricketune,1,bug
p,shinx,1,electric
p,luxio,1,electric
p,luxray,1,electric
p,budew,1,grass
p,budew,2,poison
p,roserade,1,grass
p,roserade,2,poison
p,cranidos,1,rock
p,rampardos,1,rock
p,shieldon,1,rock
p,shieldon,2,steel
p,bastiodon,1,rock
p,bastiodon,2,steel
p,burmy-plant-cloak,1,bug
p,burmy-sandy-cloak,1,bug
p,burmy-trash-cloak,1,bug
p,wormadam-plant-cloak,1,bug
p,wormadam-plant-cloak,2,grass
p,wormadam-sandy-cloak,1,bug
p,wormadam-sandy-cloak,2,ground
p,wormadam-trash-cloak,1,bug
p,wormadam-trash-cloak,2,steel
p,mothim,1,bug
p,mothim,2,flying
p,combee,1,bug
p,combee,2,flying
p,vespiquen,1,bug
p,vespiquen,2,flying
p,pachirisu,1,electric
p,buizel,1,water
p,floatzel,1,water
p,cherubi,1,grass
p,cherrim-overcast-form,1,grass
p,cherrim-sunshine-form,1,grass
p,shellos-west-sea,1,water
p,shellos-east-sea,1,water
p,gastrodon-west-sea,1,water
p,gastrodon-west-sea,2,ground
p,gastrodon-east-sea,1,water
p,gastrodon-east-sea,2,ground
p,ambipom,1,normal
p,drifloon,1,ghost
p,drifloon,2,flying
p,drifblim,1,ghost
p,drifblim,2,flying
p,buneary,1,normal
p,lopunny,1,normal
p,mismagius,1,ghost
p,honchkrow,1,dark
p,honchkrow,2,flying
p,glameow,1,normal
p,purugly,1,normal
p,chingling,1,psychic
p,stunky,1,poison
p,stunky,2,dark
p,skuntank,1,poison
p,skuntank,2,dark
p,bronzor,1,steel
p,bronzor,2,psychic
p,bronzong,1,steel
p,bronzong,2,psychic
p,bonsly,1,rock
p,mime-jr,1,psychic
p,happiny,1,normal
p,chatot,1,normal
p,chatot,2,flying
p,spiritomb,1,ghost
p,spiritomb,2,dark
p,gible,1,dragon
p,gible,2,ground
p,gabite,1,dragon
p,gabite,2,ground
p,garchomp,1,dragon
p,garchomp,2,ground
p,munchlax,1,normal
p,riolu,1,fighting
p,lucario,1,fighting
p,lucario,2,steel
p,hippopotas,1,ground
p,hippowdon,1,ground
p,skorupi,1,poison
p,skorupi,2,bug
p,drapion,1,poison
p,drapion,2,dark
p,croagunk,1,poison
p,croagunk,2,fighting
p,toxicroak,1,poison
p,toxicroak,2,fighting
p,carnivine,1,grass
p,finneon,1,water
p,lumineon,1,water
p,mantyke,1,water
p,mantyke,2,flying
p,snover,1,grass
p,snover,2,ice
p,abomasnow,1,grass
p,abomasnow,2,ice
p,weavile,1,dark
p,weavile,2,ice
p,magnezone,1,electric
p,magnezone,2,steel
p,lickilicky,1,normal
p,rhyperior,1,ground
p,rhyperior,2,rock
p,tangrowth,1,grass
p,electivire,1,electric
p,magmortar,1,fire
p,togekiss,1,normal
p,togekiss,2,flying
p,yanmega,1,bug
p,yanmega,2,flying
p,leafeon,1,grass
p,glaceon,1,ice
p,gliscor,1,ground
p,gliscor,2,flying
p,mamoswine,1,ice
p,mamoswine,2,ground
p,porygon-z,1,normal
p,gallade,1,psychic
p,gallade,2,fighting
p,probopass,1,rock
p,probopass,2,steel
p,dusknoir,1,ghost
p,froslass,1,ice
p,froslass,2,ghost
p,rotom,1,electric
p,rotom,2,ghost
p,rotom-heat,1,electric
p,rotom-heat,2,ghost
p,rotom-wash,1,electric
p,rotom-wash,2,ghost
p,rotom-frost,1,electric
p,rotom-frost,2,ghost
p,rotom-fan,1,electric
p,rotom-fan,2,ghost
p,rotom-mow,1,electric
p,rotom-mow,2,ghost
p,uxie,1,psychic
p,mesprit,1,psychic
p,azelf,1,psychic
p,dialga,1,steel
p,dialga,2,dragon
p,palkia,1,water
p,palkia,2,dragon
p,heatran,1,fire
p,heatran,2,steel
p,regigigas,1,normal
p,giratina-altered-forme,1,ghost
p,giratina-altered-forme,2,dragon
p,giratina-origin-forme,1,ghost
p,giratina-origin-forme,2,dragon
p,cresselia,1,psychic
p,phione,1,water
p,manaphy,1,water
p,darkrai,1,dark
p,shaymin-land-forme,1,grass
p,shaymin-sky-forme,1,grass
p,shaymin-sky-forme,2,flying
p,arceus-normal-type,1,normal
p,arceus-fighting-type,1,normal
p,arceus-flying-type,1,normal
p,arceus-poison-type,1,normal
p,arceus-ground-type,1,normal
p,arceus-rock-type,1,normal
p,arceus-bug-type,1,normal
p,arceus-ghost-type,1,normal
p,arceus-steel-type,1,normal
p,arceus-fire-type,1,normal
p,arceus-water-type,1,normal
p,arceus-grass-type,1,normal
p,arceus-electric-type,1,normal
p,arceus-psychic-type,1,normal
p,arceus-ice-type,1,normal
p,arceus-dragon-type,1,normal
p,arceus-dark-type,1,normal
hgss,bulbasaur,1,grass
hgss,bulbasaur,2,poison
hgss,ivysaur,1,grass
hgss,ivysaur,2,poison
hgss,venusaur,1,grass
hgss,venusaur,2,poison
hgss,charmander,1,fire
hgss,charmeleon,1,fire
hgss,charizard,1,fire
hgss,charizard,2,flying
hgss,squirtle,1,water
hgss,wartortle,1,water
hgss,blastoise,1,water
hgss,caterpie,1,bug
hgss,metapod,1,bug
hgss,butterfree,1,bug
hgss,butterfree,2,flying
hgss,weedle,1,bug
hgss,weedle,2,poison
hgss,kakuna,1,bug
hgss,kakuna,2,poison
hgss,beedrill,1,bug
hgss,beedrill,2,poison
hgss,pidgey,1,normal
hgss,pidgey,2,flying
hgss,pidgeotto,1,normal
hgss,pidgeotto,2,flying
hgss,pidgeot,1,normal
hgss,pidgeot,2,flying
hgss,rattata,1,normal
hgss,raticate,1,normal
hgss,spearow,1,normal
hgss,spearow,2,flying
hgss,fearow,1,normal
hgss,fearow,2,flying
hgss,ekans,1,poison
hgss,arbok,1,poison
hgss,pikachu,1,electric
hgss,raichu,1,electric
hgss,sandshrew,1,ground
hgss,sandslash,1,ground
hgss,nidoran-f,1,poison
hgss,nidorina,1,poison
hgss,nidoqueen,1,poison
hgss,nidoqueen,2,ground
hgss,nidoran-m,1,poison
hgss,nidorino,1,poison
hgss,nidoking,1,poison
hgss,nidoking,2,ground
hgss,clefairy,1,normal
hgss,clefable,1,normal
hgss,vulpix,1,fire
hgss,ninetales,1,fire
hgss,jigglypuff,1,normal
hgss,wigglytuff,1,normal
hgss,zubat,1,poison
hgss,zubat,2,flying
hgss,golbat,1,poison
hgss,golbat,2,flying
hgss,oddish,1,grass
hgss,oddish,2,poison
hgss,gloom,1,grass
hgss,gloom,2,poison
hgss,vileplume,1,grass
hgss,vileplume,2,poison
hgss,paras,1,bug
hgss,paras,2,grass
hgss,parasect,1,bug
hgss,parasect,2,grass
hgss,venonat,1,bug
hgss,venonat,2,poison
hgss,venomoth,1,bug
hgss,venomoth,2,poison
hgss,diglett,1,ground
hgss,dugtrio,1,ground
hgss,meowth,1,normal
hgss,persian,1,normal
hgss,psyduck,1,water
hgss,golduck,1,water
hgss,mankey,1,fighting
hgss,primeape,1,fighting
hgss,growlithe,1,fire
hgss,arcanine,1,fire
hgss,poliwag,1,water
hgss,poliwhirl,1,water
hgss,poliwrath,1,water
hgss,poliwrath,2,fighting
hgss,abra,1,psychic
hgss,kadabra,1,psychic
hgss,alakazam,1,psychic
hgss,machop,1,fighting
hgss,machoke,1,fighting
hgss,machamp,1,fighting
hgss,bellsprout,1,grass
hgss,bellsprout,2,poison
hgss,weepinbell,1,grass
hgss,weepinbell,2,poison
hgss,victreebel,1,grass
hgss,victreebel,2,poison
hgss,tentacool,1,water
hgss,tentacool,2,poison
hgss,tentacruel,1,water
hgss,tentacruel,2,poison
hgss,geodude,1,rock
hgss,geodude,2,ground
hgss,graveler,1,rock
hgss,graveler,2,ground
hgss,golem,1,rock
hgss,golem,2,ground
hgss,ponyta,1,fire
hgss,rapidash,1,fire
hgss,slowpoke,1,water
hgss,slowpoke,2,psychic
hgss,slowbro,1,water
hgss,slowbro,2,psychic
hgss,magnemite,1,electric
hgss,magnemite,2,steel
hgss,magneton,1,electric
hgss,magneton,2,steel
hgss,farfetchd,1,normal
hgss,farfetchd,2,flying
hgss,doduo,1,normal
hgss,doduo,2,flying
hgss,dodrio,1,normal
hgss,dodrio,2,flying
hgss,seel,1,water
hgss,dewgong,1,water
hgss,dewgong,2,ice
hgss,grimer,1,poison
hgss,muk,1,poison
hgss,shellder,1,water
hgss,cloyster,1,water
hgss,cloyster,2,ice
hgss,gastly,1,ghost
hgss,gastly,2,poison
hgss,haunter,1,ghost
hgss,haunter,2,poison
hgss,gengar,1,ghost
hgss,gengar,2,poison
hgss,onix,1,rock
hgss,onix,2,ground
hgss,drowzee,1,psychic
hgss,hypno,1,psychic
hgss,krabby,1,water
hgss,kingler,1,water
hgss,voltorb,1,electric
hgss,electrode,1,electric
hgss,exeggcute,1,grass
hgss,exeggcute,2,psychic
hgss,exeggutor,1,grass
hgss,exeggutor,2,psychic
hgss,cubone,1,ground
hgss,marowak,1,ground
hgss,hitmonlee,1,fighting
hgss,hitmonchan,1,fighting
hgss,lickitung,1,normal
hgss,koffing,1,poison
hgss,weezing,1,poison
hgss,rhyhorn,1,ground
hgss,rhyhorn,2,rock
hgss,rhydon,1,ground
hgss,rhydon,2,rock
hgss,chansey,1,normal
hgss,tangela,1,grass
hgss,kangaskhan,1,normal
hgss,horsea,1,water
hgss,seadra,1,water
hgss,goldeen,1,water
hgss,seaking,1,water
hgss,staryu,1,water
hgss,starmie,1,water
hgss,starmie,2,psychic
hgss,mr-mime,1,psychic
hgss,scyther,1,bug
hgss,scyther,2,flying
hgss,jynx,1,ice
hgss,jynx,2,psychic
hgss,electabuzz,1,electric
hgss,magmar,1,fire
hgss,pinsir,1,bug
hgss,tauros,1,normal
hgss,magikarp,1,water
hgss,gyarados,1,water
hgss,gyarados,2,flying
hgss,lapras,1,water
hgss,lapras,2,ice
hgss,ditto,1,normal
hgss,eevee,1,normal
hgss,vaporeon,1,water
hgss,jolteon,1,electric
hgss,flareon,1,fire
hgss,porygon,1,normal
hgss,omanyte,1,rock
hgss,omanyte,2,water
hgss,omastar,1,rock
hgss,omastar,2,water
hgss,kabuto,1,rock
hgss,kabuto,2,water
hgss,kabutops,1,rock
hgss,kabutops,2,water
hgss,aerodactyl,1,rock
hgss,aerodactyl,2,flying
hgss,snorlax,1,normal
hgss,articuno,1,ice
hgss,articuno,2,flying
hgss,zapdos,1,electric
hgss,zapdos,2,flying
hgss,moltres,1,fire
hgss,moltres,2,flying
hgss,dratini,1,dragon
hgss,dragonair,1,dragon
hgss,dragonite,1,dragon
hgss,dragonite,2,flying
hgss,mewtwo,1,psychic
hgss,mew,1,psychic
hgss,chikorita,1,grass
hgss,bayleef,1,grass
hgss,meganium,1,grass
hgss,cyndaquil,1,fire
hgss,quilava,1,fire
hgss,typhlosion,1,fire
hgss,totodile,1,water
hgss,croconaw,1,water
hgss,feraligatr,1,water
hgss,sentret,1,normal
hgss,furret,1,normal
hgss,hoothoot,1,normal
hgss,hoothoot,2,flying
hgss,noctowl,1,normal
hgss,noctowl,2,flying
hgss,ledyba,1,bug
hgss,ledyba,2,flying
hgss,ledian,1,bug
hgss,ledian,2,flying
hgss,spinarak,1,bug
hgss,spinarak,2,poison
hgss,ariados,1,bug
hgss,ariados,2,poison
