pokemon_species_identifier,language,name
snorunt,de,Schneppke
snorunt,es,Snorunt
snorunt,ko,눈꼬마
snorunt,zh-simp,雪童子
snorunt,zh-trad,雪童子
glalie,jp-kana,オニゴーリ
glalie,jp-kanji,オニゴーリ
glalie,en,Glalie
glalie,fr,Oniglali
glalie,it,Glalie
glalie,de,Firnontor
glalie,es,Glalie
glalie,ko,얼음귀신
glalie,zh-simp,冰鬼护
glalie,zh-trad,冰鬼護
spheal,jp-kana,タマザラシ
spheal,jp-kanji,タマザラシ
spheal,en,Spheal
spheal,fr,Obalie
spheal,it,Spheal
spheal,de,Seemops
spheal,es,Spheal
spheal,ko,대굴레오
spheal,zh-simp,海豹球
spheal,zh-trad,海豹球
sealeo,jp-kana,トドグラー
sealeo,jp-kanji,トドグラー
sealeo,en,Sealeo
sealeo,fr,Phogleur
sealeo,it,Sealeo
sealeo,de,Seejong
sealeo,es,Sealeo
sealeo,ko,씨레오
sealeo,zh-simp,海魔狮
sealeo,zh-trad,海魔獅
walrein,jp-kana,トドゼルガ
walrein,jp-kanji,トドゼルガ
walrein,en,Walrein
walrein,fr,Kaimorse
walrein,it,Walrein
walrein,de,Walraisa
walrein,es,Walrein
walrein,ko,씨카이저
walrein,zh-simp,帝牙海狮
walrein,zh-trad,帝牙海獅
clamperl,jp-kana,パールル
clamperl,jp-kanji,パールル
clamperl,en,Clamperl
clamperl,fr,Coquiperl
clamperl,it,Clamperl
clamperl,de,Perlu
clamperl,es,Clamperl
clamperl,ko,진주몽
clamperl,zh-simp,珍珠贝
clamperl,zh-trad,珍珠貝
huntail,jp-kana,ハンテール
huntail,jp-kanji,ハンテール
huntail,en,Huntail
huntail,fr,Serpang
huntail,it,Huntail
huntail,de,Aalabyss
huntail,es,Huntail
huntail,ko,헌테일
huntail,zh-simp,猎斑鱼
huntail,zh-trad,獵斑魚
gorebyss,jp-kana,サクラビス
gorebyss,jp-kanji,サクラビス
gorebyss,en,Gorebyss
gorebyss,fr,Rosabyss
gorebyss,it,Gorebyss
gorebyss,de,Saganabyss
gorebyss,es,Gorebyss
gorebyss,ko,분홍장이
gorebyss,zh-simp,樱花鱼
gorebyss,zh-trad,櫻花魚
relicanth,jp-kana,ジーランス
relicanth,jp-kanji,ジーランス
relicanth,en,Relicanth
relicanth,fr,Relicanth
relicanth,it,Relicanth
relicanth,de,Relicanth
relicanth,es,Relicanth
relicanth,ko,시라칸
relicanth,zh-simp,古空棘鱼
relicanth,zh-trad,古空棘魚
luvdisc,jp-kana,ラブカス
luvdisc,jp-kanji,ラブカス
luvdisc,en,Luvdisc
luvdisc,fr,Lovdisc
luvdisc,it,Luvdisc
luvdisc,de,Liebiskus
luvdisc,es,Luvdisc
luvdisc,ko,사랑동이
luvdisc,zh-simp,爱心鱼
luvdisc,zh-trad,愛心魚
bagon,jp-kana,タツベイ
bagon,jp-kanji,タツベイ
bagon,en,Bagon
bagon,fr,Draby
bagon,it,Bagon
bagon,de,Kindwurm
bagon,es,Bagon
bagon,ko,아공이
bagon,zh-simp,宝贝龙
bagon,zh-trad,寶貝龍
shelgon,jp-kana,コモルー
shelgon,jp-kanji,コモルー
shelgon,en,Shelgon
shelgon,fr,Drackhaus
shelgon,it,Shelgon
shelgon,de,Draschel
shelgon,es,Shelgon
shelgon,ko,쉘곤
shelgon,zh-simp,甲壳龙
shelgon,zh-trad,甲殼龍
salamence,jp-kana,ボーマンダ
salamence,jp-kanji,ボーマンダ
salamence,en,Salamence
salamence,fr,Drattak
salamence,it,Salamence
salamence,de,Brutalanda
salamence,es,Salamence
salamence,ko,보만다
salamence,zh-simp,暴飞龙
salamence,zh-trad,暴飛龍
beldum,jp-kana,ダンバル
beldum,jp-kanji,ダンバル
beldum,en,Beldum
beldum,fr,Terhal
beldum,it,Beldum
beldum,de,Tanhel
beldum,es,Beldum
beldum,ko,메탕
beldum,zh-simp,铁哑铃
beldum,zh-trad,鐵啞鈴
metang,jp-kana,メタング
metang,jp-kanji,メタング
metang,en,Metang
metang,fr,Métang
metang,it,Metang
metang,de,Metang
metang,es,Metang
metang,ko,메탕구
metang,zh-simp,金属怪
metang,zh-trad,金屬怪
metagross,jp-kana,メタグロス
metagross,jp-kanji,メタグロス
metagross,en,Metagross
metagross,fr,Métalosse
metagross,it,Metagross
metagross,de,Metagross
metagross,es,Metagross
metagross,ko,메타그로스
metagross,zh-simp,巨金怪
metagross,zh-trad,巨金怪
regirock,jp-kana,レジロック
regirock,jp-kanji,レジロック
regirock,en,Regirock
regirock,fr,Regirock
regirock,it,Regirock
regirock,de,Regirock
regirock,es,Regirock
regirock,ko,레지락
regirock,zh-simp,雷吉洛克
regirock,zh-trad,雷吉洛克
regice,jp-kana,レジアイス
regice,jp-kanji,レジアイス
regice,en,Regice
regice,fr,Regice
regice,it,Regice
regice,de,Regice
regice,es,Regice
regice,ko,레지아이스
regice,zh-simp,雷吉艾斯
regice,zh-trad,雷吉艾斯
registeel,jp-kana,レジスチル
registeel,jp-kanji,レジスチル
registeel,en,Registeel
registeel,fr,Registeel
registeel,it,Registeel
registeel,de,Registeel
registeel,es,Registeel
registeel,ko,레지스틸
registeel,zh-simp,雷吉斯奇鲁
registeel,zh-trad,雷吉斯奇魯
latias,jp-kana,ラティアス
latias,jp-kanji,ラティアス
latias,en,Latias
latias,fr,Latias
latias,it,Latias
latias,de,Latias
latias,es,Latias
latias,ko,라티아스
latias,zh-simp,拉帝亚斯
latias,zh-trad,拉帝亞斯
latios,jp-kana,ラティオス
latios,jp-kanji,ラティオス
latios,en,Latios
latios,fr,Latios
latios,it,Latios
latios,de,Latios
latios,es,Latios
latios,ko,라티오스
latios,zh-simp,拉帝欧斯
latios,zh-trad,拉帝歐斯
kyogre,jp-kana,カイオーガ
kyogre,jp-kanji,カイオーガ
kyogre,en,Kyogre
kyogre,fr,Kyogre
kyogre,it,Kyogre
kyogre,de,Kyogre
kyogre,es,Kyogre
kyogre,ko,가이오가
kyogre,zh-simp,盖欧卡
kyogre,zh-trad,蓋歐卡
groudon,jp-kana,グラードン
groudon,jp-kanji,グラードン
groudon,en,Groudon
groudon,fr,Groudon
groudon,it,Groudon
groudon,de,Groudon
groudon,es,Groudon
groudon,ko,그란돈
groudon,zh-simp,固拉多
groudon,zh-trad,固拉多
rayquaza,jp-kana,レックウザ
rayquaza,jp-kanji,レックウザ
rayquaza,en,Rayquaza
rayquaza,fr,Rayquaza
rayquaza,it,Rayquaza
rayquaza,de,Rayquaza
rayquaza,es,Rayquaza
rayquaza,ko,레쿠쟈
rayquaza,zh-simp,烈空坐
rayquaza,zh-trad,烈空坐
jirachi,jp-kana,ジラーチ
jirachi,jp-kanji,ジラーチ
jirachi,en,Jirachi
jirachi,fr,Jirachi
jirachi,it,Jirachi
jirachi,de,Jirachi
jirachi,es,Jirachi
jirachi,ko,지라치
jirachi,zh-simp,基拉祈
jirachi,zh-trad,基拉祈
deoxys,jp-kana,デオキシス
deoxys,jp-kanji,デオキシス
deoxys,en,Deoxys
deoxys,fr,Deoxys
deoxys,it,Deoxys
deoxys,de,Deoxys
deoxys,es,Deoxys
deoxys,ko,테오키스
deoxys,zh-simp,代欧奇希斯
deoxys,zh-trad,代歐奇希斯
turtwig,jp-kana,ナエトル
turtwig,jp-kanji,ナエトル
turtwig,en,Turtwig
turtwig,fr,Tortipouss
turtwig,it,Turtwig
turtwig,de,Chelast
turtwig,es,Turtwig
turtwig,ko,모부기
turtwig,zh-simp,草苗龟
turtwig,zh-trad,草苗龜
grotle,jp-kana,ハヤシガメ
grotle,jp-kanji,ハヤシガメ
grotle,en,Grotle
grotle,fr,Boskara
grotle,it,Grotle
grotle,de,Chelcarain
grotle,es,Grotle
grotle,ko,수풀부기
grotle,zh-simp,树林龟
grotle,zh-trad,樹林龜
torterra,jp-kana,ドダイトス
torterra,jp-kanji,ドダイトス
torterra,en,Torterra
torterra,fr,Torterra
torterra,it,Torterra
torterra,de,Chelterrar
torterra,es,Torterra
torterra,ko,토대부기
torterra,zh-simp,土台龟
torterra,zh-trad,土台龜
chimchar,jp-kana,ヒコザル
chimchar,jp-kanji,ヒコザル
chimchar,en,Chimchar
chimchar,fr,Ouisticram
chimchar,it,Chimchar
chimchar,de,Panflam
chimchar,es,Chimchar
chimchar,ko,불꽃숭이
chimchar,zh-simp,小火焰猴
chimchar,zh-trad,小火焰猴
monferno,jp-kana,モウカザル
monferno,jp-kanji,モウカザル
monferno,en,Monferno
monferno,fr,Chimpenfeu
monferno,it,Monferno
monferno,de,Panpyro
monferno,es,Monferno
monferno,ko,파이숭이
monferno,zh-simp,猛火猴
monferno,zh-trad,猛火猴
infernape,jp-kana,ゴウカザル
infernape,jp-kanji,ゴウカザル
infernape,en,Infernape
infernape,fr,Simiabraz
infernape,it,Infernape
infernape,de,Panferno
infernape,es,Infernape
infernape,ko,초염몽
infernape,zh-simp,烈焰猴
infernape,zh-trad,烈焰猴
piplup,jp-kana,ポッチャマ
piplup,jp-kanji,ポッチャマ
piplup,en,Piplup
piplup,fr,Tiplouf
piplup,it,Piplup
piplup,de,Plinfa
piplup,es,Piplup
piplup,ko,팽도리
piplup,zh-simp,波加曼
piplup,zh-trad,波加曼
prinplup,jp-kana,ポッタイシ
prinplup,jp-kanji,ポッタイシ
prinplup,en,Prinplup
prinplup,fr,Prinplouf
prinplup,it,Prinplup
prinplup,de,Pliprin
prinplup,es,Prinplup
prinplup,ko,팽태자
prinplup,zh-simp,波皇子
prinplup,zh-trad,波皇子
empoleon,jp-kana,エンペルト
empoleon,jp-kanji,エンペルト
empoleon,en,Empoleon
empoleon,fr,Pingoléon
empoleon,it,Empoleon
empoleon,de,Impoleon
empoleon,es,Empoleon
empoleon,ko,엠페르트
empoleon,zh-simp,帝王拿波
empoleon,zh-trad,帝王拿波
starly,jp-kana,ムックル
starly,jp-kanji,ムックル
starly,en,Starly
starly,fr,Étourmi
starly,it,Starly
starly,de,Staralili
starly,es,Starly
starly,ko,찌르꼬
starly,zh-simp,姆克儿
starly,zh-trad,姆克兒
staravia,jp-kana,ムクバード
staravia,jp-kanji,ムクバード
staravia,en,Staravia
staravia,fr,Étourvol
staravia,it,Staravia
staravia,de,Staravia
staravia,es,Staravia
staravia,ko,찌르버드
staravia,zh-simp,姆克鸟
staravia,zh-trad,姆克鳥
staraptor,jp-kana,ムクホーク
staraptor,jp-kanji,ムクホーク
staraptor,en,Staraptor
staraptor,fr,Étouraptor
staraptor,it,Staraptor
staraptor,de,Staraptor
staraptor,es,Staraptor
staraptor,ko,찌르호크
staraptor,zh-simp,姆克鹰
staraptor,zh-trad,姆克鷹
bidoof,jp-kana,ビッパ
bidoof,jp-kanji,ビッパ
bidoof,en,Bidoof
bidoof,fr,Keunotor
bidoof,it,Bidoof
bidoof,de,Bidiza
bidoof,es,Bidoof
bidoof,ko,비버니
bidoof,zh-simp,大牙狸
bidoof,zh-trad,大牙狸
bibarel,jp-kana,ビーダル
bibarel,jp-kanji,ビーダル
bibarel,en,Bibarel
bibarel,fr,Castorno
bibarel,it,Bibarel
bibarel,de,Bidifas
bibarel,es,Bibarel
bibarel,ko,비버통
bibarel,zh-simp,大尾狸
bibarel,zh-trad,大尾狸
kricketot,jp-kana,コロボーシ
kricketot,jp-kanji,コロボーシ
kricketot,en,Kricketot
kricketot,fr,Crikzik
kricketot,it,Kricketot
kricketot,de,Zirpurze
kricketot,es,Kricketot
kricketot,ko,귀뚤뚜기
kricketot,zh-simp,圆法师
kricketot,zh-trad,圓法師
kricketune,jp-kana,コロトック
kricketune,jp-kanji,コロトック
kricketune,en,Kricketune
kricketune,fr,Mélokrik
kricketune,it,Kricketune
kricketune,de,Zirpeise
kricketune,es,Kricketune
kricketune,ko,귀뚤톡크
kricketune,zh-simp,音箱蟀
kricketune,zh-trad,音箱蟀
shinx,jp-kana,コリンク
shinx,jp-kanji,コリンク
shinx,en,Shinx
shinx,fr,Lixy
shinx,it,Shinx
shinx,de,Sheinux
shinx,es,Shinx
shinx,ko,꼬링크
shinx,zh-simp,小猫怪
shinx,zh-trad,小貓怪
luxio,jp-kana,ルクシオ
luxio,jp-kanji,ルクシオ
luxio,en,Luxio
luxio,fr,Luxio
luxio,it,Luxio
luxio,de,Luxio
luxio,es,Luxio
luxio,ko,럭시오
luxio,zh-simp,勒克猫
luxio,zh-trad,勒克貓
luxray,jp-kana,レントラー
luxray,jp-kanji,レントラー
luxray,en,Luxray
luxray,fr,Luxray
luxray,it,Luxray
luxray,de,Luxtra
luxray,es,Luxray
luxray,ko,렌트라
luxray,zh-simp,伦琴猫
luxray,zh-trad,倫琴貓
budew,jp-kana,スボミー
budew,jp-kanji,スボミー
budew,en,Budew
budew,fr,Rozbouton
budew,it,Budew
budew,de,Knospi
budew,es,Budew
budew,ko,꼬몽울
budew,zh-simp,含羞苞
budew,zh-trad,含羞苞
roserade,jp-kana,ロズレイド
roserade,jp-kanji,ロズレイド
roserade,en,Roserade
roserade,fr,Roserade
roserade,it,Roserade
roserade,de,Roserade
roserade,es,Roserade
roserade,ko,로즈레이드
roserade,zh-simp,罗丝雷朵
roserade,zh-trad,羅絲雷朵
cranidos,jp-kana,ズガイドス
cranidos,jp-kanji,ズガイドス
cranidos,en,Cranidos
cranidos,fr,Kranidos
cranidos,it,Cranidos
cranidos,de,Koknodon
cranidos,es,Cranidos
cranidos,ko,두개도스
cranidos,zh-simp,头盖龙
cranidos,zh-trad,頭蓋龍
rampardos,jp-kana,ラムパルド
rampardos,jp-kanji,ラムパルド
rampardos,en,Rampardos
rampardos,fr,Charkos
rampardos,it,Rampardos
rampardos,de,Rameidon
rampardos,es,Rampardos
rampardos,ko,램펄드
rampardos,zh-simp,战槌龙
rampardos,zh-trad,戰槌龍
shieldon,jp-kana,タテトプス
shieldon,jp-kanji,タテトプス
shieldon,en,Shieldon
shieldon,fr,Dinoclier
shieldon,it,Shieldon
shieldon,de,Schilterus
shieldon,es,Shieldon
shieldon,ko,방패톱스
shieldon,zh-simp,盾甲龙
shieldon,zh-trad,盾甲龍
bastiodon,jp-kana,トリデプス
bastiodon,jp-kanji,トリデプス
bastiodon,en,Bastiodon
bastiodon,fr,Bastiodon
bastiodon,it,Bastiodon
bastiodon,de,Bollterus
bastiodon,es,Bastiodon
bastiodon,ko,바리톱스
bastiodon,zh-simp,护城龙
bastiodon,zh-trad,護城龍
burmy,jp-kana,ミノムッチ
burmy,jp-kanji,ミノムッチ
burmy,en,Burmy
burmy,fr,Cheniti
burmy,it,Burmy
burmy,de,Burmy
burmy,es,Burmy
burmy,ko,도롱충이
burmy,zh-simp,结草儿
burmy,zh-trad,結草兒
wormadam,jp-kana,ミノマダム
wormadam,jp-kanji,ミノマダム
wormadam,en,Wormadam
wormadam,fr,Cheniselle
wormadam,it,Wormadam
wormadam,de,Burmadame
wormadam,es,Wormadam
wormadam,ko,도롱마담
wormadam,zh-simp,结草贵妇
wormadam,zh-trad,結草貴婦
mothim,jp-kana,ガーメイル
mothim,jp-kanji,ガーメイル
mothim,en,Mothim
mothim,fr,Papilord
mothim,it,Mothim
mothim,de,Moterpel
mothim,es,Mothim
mothim,ko,나메일
mothim,zh-simp,绅士蛾
mothim,zh-trad,紳士蛾
combee,jp-kana,ミツハニー
combee,jp-kanji,ミツハニー
combee,en,Combee
combee,fr,Apitrini
combee,it,Combee
combee,de,Wadribie
combee,es,Combee
combee,ko,세꿀버리
combee,zh-simp,三蜜蜂
combee,zh-trad,三蜜蜂
vespiquen,jp-kana,ビークイン
vespiquen,jp-kanji,ビークイン
vespiquen,en,Vespiquen
vespiquen,fr,Apireine
vespiquen,it,Vespiquen
vespiquen,de,Honweisel
vespiquen,es,Vespiquen
vespiquen,ko,비퀸
vespiquen,zh-simp,蜂女王
vespiquen,zh-trad,蜂女王
pachirisu,jp-kana,パチリス
pachirisu,jp-kanji,パチリス
pachirisu,en,Pachirisu
pachirisu,fr,Pachirisu
pachirisu,it,Pachirisu
pachirisu,de,Pachirisu
pachirisu,es,Pachirisu
pachirisu,ko,파치리스
pachirisu,zh-simp,帕奇利兹
pachirisu,zh-trad,帕奇利茲
buizel,jp-kana,ブイゼル
buizel,jp-kanji,ブイゼル
buizel,en,Buizel
buizel,fr,Mustébouée
buizel,it,Buizel
buizel,de,Bamelin
buizel,es,Buizel
buizel,ko,브이젤
buizel,zh-simp,泳圈鼬
buizel,zh-trad,泳圈鼬
floatzel,jp-kana,フローゼル
floatzel,jp-kanji,フローゼル
floatzel,en,Floatzel
floatzel,fr,Mustéflott
floatzel,it,Floatzel
floatzel,de,Bojelin
floatzel,es,Floatzel
floatzel,ko,플로젤
floatzel,zh-simp,浮潜鼬
floatzel,zh-trad,浮潛鼬
cherubi,jp-kana,チェリンボ
cherubi,jp-kanji,チェリンボ
cherubi,en,Cherubi
cherubi,fr,Ceribou
cherubi,it,Cherubi
cherubi,de,Kikugi
cherubi,es,Cherubi
cherubi,ko,체리버
cherubi,zh-simp,樱花宝
cherubi,zh-trad,櫻花寶
cherrim,jp-kana,チェリム
cherrim,jp-kanji,チェリム
cherrim,en,Cherrim
cherrim,fr,Ceriflor
cherrim,it,Cherrim
cherrim,de,Kinoso
cherrim,es,Cherrim
cherrim,ko,체리꼬
cherrim,zh-simp,樱花儿
cherrim,zh-trad,櫻花兒
shellos,jp-kana,カラナクシ
shellos,jp-kanji,カラナクシ
shellos,en,Shellos
shellos,fr,Sancoki
shellos,it,Shellos
shellos,de,Schalellos
shellos,es,Shellos
shellos,ko,깝질무
shellos,zh-simp,无壳海兔
shellos,zh-trad,無殼海兔
gastrodon,jp-kana,トリトドン
gastrodon,jp-kanji,トリトドン
gastrodon,en,Gastrodon
gastrodon,fr,Tritosor
gastrodon,it,Gastrodon
gastrodon,de,Gastrodon
gastrodon,es,Gastrodon
gastrodon,ko,트리토돈
gastrodon,zh-simp,海兔兽
gastrodon,zh-trad,海兔獸
ambipom,jp-kana,エテボース
ambipom,jp-kanji,エテボース
ambipom,en,Ambipom
ambipom,fr,Capidextre
ambipom,it,Ambipom
ambipom,de,Ambidiffel
ambipom,es,Ambipom
ambipom,ko,겟핸보숭
ambipom,zh-simp,双尾怪手
ambipom,zh-trad,雙尾怪手
drifloon,jp-kana,フワンテ
drifloon,jp-kanji,フワンテ
drifloon,en,Drifloon
drifloon,fr,Baudrive
drifloon,it,Drifloon
drifloon,de,Driftlon
drifloon,es,Drifloon
drifloon,ko,흔들풍손
drifloon,zh-simp,飘飘球
drifloon,zh-trad,飄飄球
drifblim,jp-kana,フワライド
drifblim,jp-kanji,フワライド
drifblim,en,Drifblim
drifblim,fr,Grodrive
drifblim,it,Drifblim
drifblim,de,Drifzepeli
drifblim,es,Drifblim
drifblim,ko,둥실라이드
drifblim,zh-simp,随风球
drifblim,zh-trad,隨風球
buneary,jp-kana,ミミロル
buneary,jp-kanji,ミミロル
buneary,en,Buneary
buneary,fr,Laporeille
buneary,it,Buneary
buneary,de,Haspiror
buneary,es,Buneary
buneary,ko,이어롤
buneary,zh-simp,卷卷耳
buneary,zh-trad,捲捲耳
lopunny,jp-kana,ミミロップ
lopunny,jp-kanji,ミミロップ
lopunny,en,Lopunny
lopunny,fr,Lockpin
lopunny,it,Lopunny
lopunny,de,Schlapor
lopunny,es,Lopunny
lopunny,ko,이어롭
lopunny,zh-simp,长耳兔
lopunny,zh-trad,長耳兔
mismagius,jp-kana,ムウマージ
mismagius,jp-kanji,ムウマージ
mismagius,en,Mismagius
mismagius,fr,Magirêve
mismagius,it,Mismagius
mismagius,de,Traunmagil
mismagius,es,Mismagius
mismagius,ko,무우마직
mismagius,zh-simp,梦妖魔
mismagius,zh-trad,夢妖魔
honchkrow,jp-kana,ドンカラス
honchkrow,jp-kanji,ドンカラス
honchkrow,en,Honchkrow
honchkrow,fr,Corboss
honchkrow,it,Honchkrow
honchkrow,de,Kramshef
honchkrow,es,Honchkrow
honchkrow,ko,돈크로우
honchkrow,zh-simp,乌鸦头头
honchkrow,zh-trad,烏鴉頭頭
glameow,jp-kana,ニャルマー
glameow,jp-kanji,ニャルマー
glameow,en,Glameow
glameow,fr,Chaglam
glameow,it,Glameow
glameow,de,Charmian
glameow,es,Glameow
glameow,ko,나옹마
glameow,zh-simp,魅力喵
glameow,zh-trad,魅力喵
purugly,jp-kana,ブニャット
purugly,jp-kanji,ブニャット
purugly,en,Purugly
purugly,fr,Chaffreux
purugly,it,Purugly
purugly,de,Shnurgarst
purugly,es,Purugly
purugly,ko,몬냥이
purugly,zh-simp,东施喵
purugly,zh-trad,東施喵
chingling,jp-kana,リーシャン
chingling,jp-kanji,リーシャン
chingling,en,Chingling
chingling,fr,Korillon
chingling,it,Chingling
chingling,de,Klingplim
chingling,es,Chingling
chingling,ko,랑딸랑
chingling,zh-simp,铃铛响
chingling,zh-trad,鈴鐺響
stunky,jp-kana,スカンプー
stunky,jp-kanji,スカンプー
stunky,en,Stunky
stunky,fr,Moufouette
stunky,it,Stunky
stunky,de,Skunkapuh
stunky,es,Stunky
stunky,ko,스컹뿡
stunky,zh-simp,臭鼬噗
stunky,zh-trad,臭鼬噗
skuntank,jp-kana,スカタンク
skuntank,jp-kanji,スカタンク
skuntank,en,Skuntank
skuntank,fr,Moufflair
skuntank,it,Skuntank
skuntank,de,Skuntank
skuntank,es,Skuntank
skuntank,ko,스컹탱크
skuntank,zh-simp,坦克臭鼬
skuntank,zh-trad,坦克臭鼬
bronzor,jp-kana,ドーミラー
bronzor,jp-kanji,ドーミラー
bronzor,en,Bronzor
bronzor,fr,Archéomire
bronzor,it,Bronzor
bronzor,de,Bronzel
bronzor,es,Bronzor
bronzor,ko,동미러
bronzor,zh-simp,铜镜怪
bronzor,zh-trad,銅鏡怪
bronzong,jp-kana,ドータクン
bronzong,jp-kanji,ドータクン
bronzong,en,Bronzong
bronzong,fr,Archéodong
bronzong,it,Bronzong
bronzong,de,Bronzong
bronzong,es,Bronzong
bronzong,ko,동탁군
bronzong,zh-simp,青铜钟
bronzong,zh-trad,青銅鐘
bonsly,jp-kana,ウソハチ
bonsly,jp-kanji,ウソハチ
bonsly,en,Bonsly
bonsly,fr,Manzaï
bonsly,it,Bonsly
bonsly,de,Mobai
bonsly,es,Bonsly
bonsly,ko,꼬지지
bonsly,zh-simp,盆才怪
bonsly,zh-trad,盆才怪
mime-jr,jp-kana,マネネ
mime-jr,jp-kanji,マネネ
mime-jr,en,Mime Jr.
mime-jr,fr,Mime Jr.
mime-jr,it,Mime Jr.
mime-jr,de,Pantimimi
mime-jr,es,Mime Jr.
mime-jr,ko,흉내내
mime-jr,zh-simp,魔尼尼
mime-jr,zh-trad,魔尼尼
happiny,jp-kana,ピンプク
happiny,jp-kanji,ピンプク
happiny,en,Happiny
happiny,fr,Ptiravi
happiny,it,Happiny
happiny,de,Wonneira
happiny,es,Happiny
happiny,ko,핑복
happiny,zh-simp,小福蛋
happiny,zh-trad,小福蛋
chatot,jp-kana,ペラップ
chatot,jp-kanji,ペラップ
chatot,en,Chatot
chatot,fr,Pijako
chatot,it,Chatot
chatot,de,Plaudagei
chatot,es,Chatot
chatot,ko,페라페
chatot,zh-simp,聒噪鸟
chatot,zh-trad,聒噪鳥
spiritomb,jp-kana,ミカルゲ
spiritomb,jp-kanji,ミカルゲ
spiritomb,en,Spiritomb
spiritomb,fr,Spiritomb
spiritomb,it,Spiritomb
spiritomb,de,Kryppuk
spiritomb,es,Spiritomb
spiritomb,ko,화강돌
spiritomb,zh-simp,花岩怪
spiritomb,zh-trad,花岩怪
gible,jp-kana,フカマル
gible,jp-kanji,フカマル
gible,en,Gible
gible,fr,Griknot
gible,it,Gible
gible,de,Kaumalat
gible,es,Gible
gible,ko,딥상어동
gible,zh-simp,圆陆鲨
gible,zh-trad,圓陸鯊
gabite,jp-kana,ガバイト
gabite,jp-kanji,ガバイト
gabite,en,Gabite
gabite,fr,Carmache
gabite,it,Gabite
gabite,de,Knarksel
gabite,es,Gabite
gabite,ko,한바이트
gabite,zh-simp,尖牙陆鲨
gabite,zh-trad,尖牙陸鯊
garchomp,jp-kana,ガブリアス
garchomp,jp-kanji,ガブリアス
garchomp,en,Garchomp
garchomp,fr,Carchacrok
garchomp,it,Garchomp
garchomp,de,Knakrack
garchomp,es,Garchomp
garchomp,ko,한카리아스
garchomp,zh-simp,烈咬陆鲨
garchomp,zh-trad,烈咬陸鯊
munchlax,jp-kana,ゴンベ
munchlax,jp-kanji,ゴンベ
munchlax,en,Munchlax
munchlax,fr,Goinfrex
munchlax,it,Munchlax
munchlax,de,Mampfaxo
munchlax,es,Munchlax
munchlax,ko,먹고자
munchlax,zh-simp,小卡比兽
munchlax,zh-trad,小卡比獸
riolu,jp-kana,リオル
riolu,jp-kanji,リオル
riolu,en,Riolu
riolu,fr,Riolu
riolu,it,Riolu
riolu,de,Riolu
riolu,es,Riolu
riolu,ko,리오르
riolu,zh-simp,利欧路
riolu,zh-trad,利歐路
lucario,jp-kana,ルカリオ
lucario,jp-kanji,ルカリオ
lucario,en,Lucario
lucario,fr,Lucario
lucario,it,Lucario
lucario,de,Lucario
lucario,es,Lucario
lucario,ko,루카리오
lucario,zh-simp,路卡利欧
lucario,zh-trad,路卡利歐
hippopotas,jp-kana,ヒポポタス
hippopotas,jp-kanji,ヒポポタス
hippopotas,en,Hippopotas
hippopotas,fr,Hippopotas
hippopotas,it,Hippopotas
hippopotas,de,Hippopotas
hippopotas,es,Hippopotas
hippopotas,ko,히포포타스
hippopotas,zh-simp,沙河马
hippopotas,zh-trad,沙河馬
hippowdon,jp-kana,カバルドン
hippowdon,jp-kanji,カバルドン
hippowdon,en,Hippowdon
hippowdon,fr,Hippodocus
hippowdon,it,Hippowdon
hippowdon,de,Hippoterus
hippowdon,es,Hippowdon
hippowdon,ko,하마돈
hippowdon,zh-simp,河马兽
hippowdon,zh-trad,河馬獸
skorupi,jp-kana,スコルピ
skorupi,jp-kanji,スコルピ
skorupi,en,Skorupi
skorupi,fr,Rapion
skorupi,it,Skorupi
skorupi,de,Pionskora
skorupi,es,Skorupi
skorupi,ko,스콜피
skorupi,zh-simp,钳尾蝎
skorupi,zh-trad,鉗尾蠍
drapion,jp-kana,ドラピオン
drapion,jp-kanji,ドラピオン
drapion,en,Drapion
drapion,fr,Drascore
drapion,it,Drapion
drapion,de,Piondragi
drapion,es,Drapion
drapion,ko,드래피온
drapion,zh-simp,龙王蝎
drapion,zh-trad,龍王蠍
croagunk,jp-kana,グレッグル
croagunk,jp-kanji,グレッグル
croagunk,en,Croagunk
croagunk,fr,Cradopaud
croagunk,it,Croagunk
croagunk,de,Glibunkel
croagunk,es,Croagunk
croagunk,ko,삐딱구리
croagunk,zh-simp,不良蛙
croagunk,zh-trad,不良蛙
toxicroak,jp-kana,ドクロッグ
